GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US390490027801,390490027801,"Block Group 1, Census Tract 27.80, Franklin County, Ohio",1084,145,14,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,7,12,9,13,188,108,6,9,25,27,316,87,26,25,194,84,173,69,43,41,74,50
1500000US390490027802,390490027802,"Block Group 2, Census Tract 27.80, Franklin County, Ohio",1037,175,18,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,32,15,18,26,27,14,33,6,13,11,16,176,114,7,13,35,39,197,96,42,29,197,78,138,49,55,42,86,54
1500000US390490028001,390490028001,"Block Group 1, Census Tract 28, Franklin County, Ohio",285,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,78,55,15,22,13,21,107,70,17,21,36,27,19,29,0,11,0,11
1500000US390490028002,390490028002,"Block Group 2, Census Tract 28, Franklin County, Ohio",428,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,0,11,1,3,41,41,0,11,168,85,38,37,18,22,51,41,24,30,73,60,0,11,0,11,0,11
1500000US390490028003,390490028003,"Block Group 3, Census Tract 28, Franklin County, Ohio",48,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,20,7,13,0,11,6,16,0,11,17,22,0,11,7,13,0,11,0,11,0,11
1500000US390490028004,390490028004,"Block Group 4, Census Tract 28, Franklin County, Ohio",495,143,10,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,18,17,29,9,14,0,11,0,11,15,24,61,50,20,22,0,11,89,46,63,45,119,103,60,50,20,26,0,11
1500000US390490029001,390490029001,"Block Group 1, Census Tract 29, Franklin County, Ohio",633,136,28,14,0,11,0,11,0,11,0,11,0,11,0,11,7,18,0,11,0,11,37,38,21,32,4,6,35,32,3,6,167,72,66,49,35,24,88,53,49,37,25,17,59,60,6,9,3,5
1500000US390490029002,390490029002,"Block Group 2, Census Tract 29, Franklin County, Ohio",582,141,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,11,19,23,47,34,44,42,29,23,155,60,71,56,61,43,113,68,14,18,13,12,6,9,0,11,0,11
1500000US390490030001,390490030001,"Block Group 1, Census Tract 30, Franklin County, Ohio",1029,154,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,39,0,11,0,11,0,11,9,15,105,59,16,18,36,31,45,43,26,24,395,149,174,70,89,53,111,67
1500000US390490030002,390490030002,"Block Group 2, Census Tract 30, Franklin County, Ohio",871,184,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,37,10,16,7,11,58,45,31,39,7,11,37,29,56,42,353,123,158,71,121,73,9,14
1500000US390490030003,390490030003,"Block Group 3, Census Tract 30, Franklin County, Ohio",689,172,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,16,0,11,8,17,0,11,14,21,30,24,10,21,172,110,101,65,72,67,62,37,13,19,144,137,24,28,10,15,14,13
1500000US390490032001,390490032001,"Block Group 1, Census Tract 32, Franklin County, Ohio",2108,331,0,11,0,11,0,11,0,11,1,4,0,11,0,11,0,11,0,11,38,87,1,4,17,17,1,4,7,10,3,4,176,92,10,15,30,30,236,107,103,72,940,222,327,120,140,66,78,54
1500000US390490036001,390490036001,"Block Group 1, Census Tract 36, Franklin County, Ohio",621,160,1,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,5,7,11,12,18,25,12,20,202,117,31,29,13,14,71,49,17,14,129,66,69,54,5,8,32,42
1500000US390490036002,390490036002,"Block Group 2, Census Tract 36, Franklin County, Ohio",415,109,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,30,0,11,26,30,13,20,4,7,83,53,19,16,14,13,53,28,33,26,108,76,36,24,0,11,0,11
1500000US390490037001,390490037001,"Block Group 1, Census Tract 37, Franklin County, Ohio",325,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,87,50,20,29,7,12,17,20,26,34,115,65,21,20,16,14,16,25
1500000US390490037002,390490037002,"Block Group 2, Census Tract 37, Franklin County, Ohio",723,209,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,22,7,11,6,10,40,37,258,118,12,18,72,60,182,158,20,32,60,63,0,11,0,11,51,60
1500000US390490037003,390490037003,"Block Group 3, Census Tract 37, Franklin County, Ohio",484,167,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,18,0,11,34,44,107,99,29,27,40,52,73,46,27,32,123,71,30,47,0,11,0,11
1500000US390490037004,390490037004,"Block Group 4, Census Tract 37, Franklin County, Ohio",598,189,6,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,6,31,30,167,115,0,11,39,28,165,128,14,16,99,78,55,59,12,14,7,11
1500000US390490037005,390490037005,"Block Group 5, Census Tract 37, Franklin County, Ohio",362,102,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,26,0,11,0,11,6,10,0,11,12,18,0,11,0,11,109,70,0,11,39,53,64,43,0,11,34,27,76,64,6,13,0,11
1500000US390490038001,390490038001,"Block Group 1, Census Tract 38, Franklin County, Ohio",636,239,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,4,11,14,5,6,22,15,2,4,145,144,22,23,18,17,73,40,49,44,223,78,35,30,19,23,10,15
1500000US390490038002,390490038002,"Block Group 2, Census Tract 38, Franklin County, Ohio",958,201,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,44,9,14,27,43,95,77,0,11,144,77,0,11,84,56,140,82,64,44,278,102,73,54,0,11,9,14
1500000US390490040001,390490040001,"Block Group 1, Census Tract 40, Franklin County, Ohio",1963,260,0,11,0,11,0,11,0,11,0,11,8,15,0,11,0,11,0,11,0,11,0,11,8,13,68,91,13,19,16,26,264,140,33,36,144,95,413,163,37,40,554,177,181,80,200,176,24,29
1500000US390490040002,390490040002,"Block Group 2, Census Tract 40, Franklin County, Ohio",808,164,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,13,0,11,0,11,27,36,16,25,38,55,16,25,29,34,181,100,24,37,334,127,58,43,30,34,49,81
1500000US390490042001,390490042001,"Block Group 1, Census Tract 42, Franklin County, Ohio",435,103,16,20,0,11,0,11,0,11,6,8,0,11,0,11,0,11,0,11,0,11,12,15,4,7,45,29,50,38,7,10,159,60,22,31,15,15,42,36,23,20,26,22,8,13,0,11,0,11
1500000US390490043001,390490043001,"Block Group 1, Census Tract 43, Franklin County, Ohio",2251,415,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,126,98,0,11,56,50,169,68,63,53,1166,369,424,159,190,80,57,55
1500000US390490043002,390490043002,"Block Group 2, Census Tract 43, Franklin County, Ohio",699,307,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,21,0,11,0,11,0,11,0,11,88,64,0,11,0,11,43,55,94,81,346,264,115,83,0,11,0,11
1500000US390490043003,390490043003,"Block Group 3, Census Tract 43, Franklin County, Ohio",233,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,63,86,12,20,0,11,23,29,46,62,0,11,23,28,33,43,0,11,22,37,0,11,11,17,0,11,0,11,0,11
1500000US390490043004,390490043004,"Block Group 4, Census Tract 43, Franklin County, Ohio",273,148,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,40,63,54,43,52,63,0,11,8,16,47,65,20,29,52,81,0,11,0,11,0,11
1500000US390490045001,390490045001,"Block Group 1, Census Tract 45, Franklin County, Ohio",554,173,18,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,31,3,16,32,32,13,15,268,141,58,32,24,27,58,37,33,31,27,24,0,11,0,11,0,11
1500000US390490045002,390490045002,"Block Group 2, Census Tract 45, Franklin County, Ohio",424,175,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,42,0,11,34,54,20,32,34,30,42,40,0,11,80,64,42,44,28,42,50,40,0,11,57,39,10,16,0,11,0,11
1500000US390490045003,390490045003,"Block Group 3, Census Tract 45, Franklin County, Ohio",225,106,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,0,11,0,11,13,20,0,11,16,18,52,42,29,29,8,12,28,23,10,16,55,56,0,11,0,11,0,11
1500000US390490045004,390490045004,"Block Group 4, Census Tract 45, Franklin County, Ohio",321,127,40,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,10,0,11,17,19,44,66,0,11,85,65,49,49,40,59,8,13,19,23,10,16,2,6,0,11,0,11
1500000US390490045005,390490045005,"Block Group 5, Census Tract 45, Franklin County, Ohio",1188,258,72,97,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,14,8,13,174,101,17,19,491,174,57,47,82,46,133,81,98,81,21,22,27,23,0,11,0,11
1500000US390490046101,390490046101,"Block Group 1, Census Tract 46.10, Franklin County, Ohio",764,136,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,13,21,42,60,8,14,86,47,24,26,53,36,92,48,75,47,219,73,119,54,11,17,11,18
1500000US390490046102,390490046102,"Block Group 2, Census Tract 46.10, Franklin County, Ohio",464,103,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,5,0,11,3,6,2,5,0,11,114,54,42,47,27,25,82,46,26,24,144,68,16,19,0,11,0,11
1500000US390490046103,390490046103,"Block Group 3, Census Tract 46.10, Franklin County, Ohio",546,107,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,8,12,0,11,102,48,31,29,26,23,149,83,59,43,58,40,76,54,0,11,17,26
1500000US390490046104,390490046104,"Block Group 4, Census Tract 46.10, Franklin County, Ohio",647,111,39,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,17,0,11,17,19,16,20,6,10,9,13,153,62,28,24,55,45,81,55,71,35,145,58,8,14,0,11,9,14
1500000US390490046201,390490046201,"Block Group 1, Census Tract 46.20, Franklin County, Ohio",463,129,7,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,0,11,0,11,23,34,57,56,54,35,6,9,120,65,8,8,9,10,113,97,34,32,15,12,5,9,0,11,0,11
1500000US390490046202,390490046202,"Block Group 2, Census Tract 46.20, Franklin County, Ohio",558,146,14,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,10,30,26,52,43,44,35,3,7,218,88,61,35,23,21,79,53,6,9,6,8,12,14,0,11,0,11
1500000US390490046203,390490046203,"Block Group 3, Census Tract 46.20, Franklin County, Ohio",395,104,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,7,0,11,0,11,0,11,0,11,48,31,25,27,6,9,132,70,35,26,9,12,108,43,0,11,14,15,13,15,0,11,0,11
1500000US390490047001,390490047001,"Block Group 1, Census Tract 47, Franklin County, Ohio",216,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,35,47,0,11,78,65,7,11,42,47,15,28,0,11,31,48,0,11,0,11,0,11
1500000US390490047002,390490047002,"Block Group 2, Census Tract 47, Franklin County, Ohio",811,272,30,47,0,11,0,11,0,11,0,11,0,11,0,11,81,86,0,11,0,11,11,18,71,50,52,62,14,17,52,55,183,97,133,119,7,12,93,66,70,77,14,22,0,11,0,11,0,11
1500000US390490047003,390490047003,"Block Group 3, Census Tract 47, Franklin County, Ohio",536,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,38,35,41,33,54,42,57,58,65,23,34,186,103,26,28,23,26,20,21,0,11,59,53,8,12,0,11,0,11
1500000US390490047004,390490047004,"Block Group 4, Census Tract 47, Franklin County, Ohio",367,175,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,9,14,39,45,14,22,129,112,33,37,35,40,56,47,18,24,20,24,0,11,0,11,0,11
1500000US390490047005,390490047005,"Block Group 5, Census Tract 47, Franklin County, Ohio",417,169,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,55,55,85,74,41,44,0,11,107,69,30,25,33,31,22,26,0,11,36,28,8,12,0,11,0,11
1500000US390490047006,390490047006,"Block Group 6, Census Tract 47, Franklin County, Ohio",568,195,7,12,0,11,5,10,0,11,0,11,10,18,0,11,6,9,0,11,14,15,10,16,29,41,16,24,86,62,38,35,203,154,56,56,32,28,25,39,13,18,12,14,6,10,0,11,0,11
1500000US390490048101,390490048101,"Block Group 1, Census Tract 48.10, Franklin County, Ohio",515,153,16,23,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,40,52,0,11,149,103,44,40,75,41,95,79,33,28,35,31,9,15,0,11,0,11
1500000US390490048102,390490048102,"Block Group 2, Census Tract 48.10, Franklin County, Ohio",569,123,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,40,0,11,0,11,39,48,27,30,30,48,0,11,9,15,150,55,0,11,33,30,54,40,86,62,96,60,20,22,0,11,0,11
1500000US390490048103,390490048103,"Block Group 3, Census Tract 48.10, Franklin County, Ohio",953,212,15,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,20,21,111,80,0,11,326,135,51,47,113,55,144,91,33,42,82,57,37,30,11,19,0,11
1500000US390490048201,390490048201,"Block Group 1, Census Tract 48.20, Franklin County, Ohio",795,184,5,7,0,11,0,11,13,22,0,11,4,8,0,11,0,11,0,11,0,11,0,11,4,6,33,38,103,77,27,26,271,91,66,44,30,21,84,56,16,22,110,73,29,27,0,11,0,11
1500000US390490048202,390490048202,"Block Group 2, Census Tract 48.20, Franklin County, Ohio",221,101,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,7,28,37,12,14,0,11,70,46,28,27,28,28,8,10,6,10,7,11,10,16,0,11,13,23
1500000US390490048203,390490048203,"Block Group 3, Census Tract 48.20, Franklin County, Ohio",493,114,11,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,7,13,16,17,21,48,36,49,36,11,12,151,62,50,42,21,14,70,29,11,10,37,22,0,11,0,11,0,11
1500000US390490049001,390490049001,"Block Group 1, Census Tract 49, Franklin County, Ohio",340,145,4,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,107,92,0,11,118,79,39,35,46,51,0,11,26,44,0,11,0,11,0,11,0,11
1500000US390490049002,390490049002,"Block Group 2, Census Tract 49, Franklin County, Ohio",564,247,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,60,0,11,38,45,13,20,40,68,129,108,72,74,65,55,56,71,33,38,80,96,0,11,0,11,0,11
1500000US390490049003,390490049003,"Block Group 3, Census Tract 49, Franklin County, Ohio",560,283,50,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,52,0,11,129,161,0,11,0,11,0,11,177,125,23,32,0,11,118,120,0,11,19,38,11,18,0,11,0,11
1500000US390490049004,390490049004,"Block Group 4, Census Tract 49, Franklin County, Ohio",733,254,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,41,66,27,40,114,128,0,11,166,90,147,124,24,27,112,95,21,33,71,97,10,17,0,11,0,11
1500000US390490049005,390490049005,"Block Group 5, Census Tract 49, Franklin County, Ohio",1210,687,65,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,41,46,71,193,169,38,41,18,30,542,521,88,72,47,75,99,77,12,20,26,29,0,11,0,11,0,11
1500000US390490049006,390490049006,"Block Group 6, Census Tract 49, Franklin County, Ohio",383,240,33,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,18,40,44,7,13,0,11,0,11,0,11,147,138,53,56,37,36,52,51,4,9,0,11,0,11,0,11,0,11
1500000US390490050001,390490050001,"Block Group 1, Census Tract 50, Franklin County, Ohio",336,171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,25,0,11,97,80,23,26,0,11,122,71,34,31,0,11,0,11,0,11,9,16,20,29,8,15,0,11
1500000US390490050002,390490050002,"Block Group 2, Census Tract 50, Franklin County, Ohio",496,175,17,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,91,82,26,29,45,44,91,79,12,20,23,24,45,41,30,29,78,122,30,35,0,11,0,11
1500000US390490050003,390490050003,"Block Group 3, Census Tract 50, Franklin County, Ohio",439,167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,9,13,22,34,40,52,84,79,0,11,40,48,13,21,105,81,34,49,34,30,35,43,9,13,0,11,0,11,0,11,0,11
1500000US390490050004,390490050004,"Block Group 4, Census Tract 50, Franklin County, Ohio",366,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,34,45,0,11,19,20,76,66,39,61,94,62,52,48,20,33,22,36,0,11,0,11,0,11,0,11,0,11
1500000US390490050005,390490050005,"Block Group 5, Census Tract 50, Franklin County, Ohio",237,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,40,0,11,20,22,54,61,0,11,49,46,7,12,8,13,39,36,0,11,0,11,24,29,0,11,0,11
1500000US390490050006,390490050006,"Block Group 6, Census Tract 50, Franklin County, Ohio",796,260,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,36,16,23,33,31,80,82,20,23,156,82,27,24,32,35,221,172,54,51,101,62,18,21,0,11,22,34
1500000US390490050007,390490050007,"Block Group 7, Census Tract 50, Franklin County, Ohio",350,124,20,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,23,20,32,10,16,31,36,23,21,119,94,25,28,9,14,45,51,18,28,0,11,9,15,0,11,0,11
1500000US390490051001,390490051001,"Block Group 1, Census Tract 51, Franklin County, Ohio",750,214,55,37,6,10,0,11,0,11,0,11,14,25,0,11,0,11,4,6,0,11,14,18,46,37,52,34,80,47,23,28,230,87,50,30,45,33,92,64,12,18,8,14,19,29,0,11,0,11
1500000US390490051002,390490051002,"Block Group 2, Census Tract 51, Franklin County, Ohio",239,85,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,7,22,24,10,10,65,56,9,11,25,23,44,48,28,23,3,5,4,6,0,11,15,15,0,11,0,11,6,9
1500000US390490052001,390490052001,"Block Group 1, Census Tract 52, Franklin County, Ohio",707,138,12,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,7,11,0,11,20,22,94,49,8,14,26,27,76,44,31,27,225,91,176,108,17,18,9,14
1500000US390490052002,390490052002,"Block Group 2, Census Tract 52, Franklin County, Ohio",1559,184,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,64,36,0,11,27,24,95,43,46,39,707,176,233,81,249,102,130,66
1500000US390490053001,390490053001,"Block Group 1, Census Tract 53, Franklin County, Ohio",336,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,60,28,39,18,21,7,11,87,46,18,24,17,24,55,61,33,35,15,23,21,21,0,11,0,11
1500000US390490053002,390490053002,"Block Group 2, Census Tract 53, Franklin County, Ohio",520,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,19,0,11,72,77,0,11,205,95,39,44,20,21,78,59,34,26,46,63,9,13,0,11,0,11
1500000US390490053003,390490053003,"Block Group 3, Census Tract 53, Franklin County, Ohio",800,258,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,38,5,12,14,21,54,40,40,48,190,79,54,51,36,25,192,102,78,45,49,37,39,34,10,17,11,16
1500000US390490053004,390490053004,"Block Group 4, Census Tract 53, Franklin County, Ohio",357,112,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,16,25,0,11,62,49,7,14,65,65,77,55,48,44,66,37,0,11,0,11,0,11
1500000US390490054101,390490054101,"Block Group 1, Census Tract 54.10, Franklin County, Ohio",892,125,6,8,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,8,13,14,22,29,26,27,33,102,57,48,38,208,73,68,43,50,33,164,53,54,32,49,25,49,36,5,9,0,11
1500000US390490054201,390490054201,"Block Group 1, Census Tract 54.20, Franklin County, Ohio",416,110,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,0,11,0,11,0,11,28,28,4,6,147,71,5,9,60,55,78,68,46,35,15,12,9,11,10,16,0,11
1500000US390490054202,390490054202,"Block Group 2, Census Tract 54.20, Franklin County, Ohio",382,135,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,7,51,42,64,50,30,25,104,71,5,9,7,9,84,57,33,23,0,11,0,11,0,11,0,11
1500000US390490054203,390490054203,"Block Group 3, Census Tract 54.20, Franklin County, Ohio",511,136,8,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,10,8,11,21,27,37,35,3,5,118,51,53,37,10,14,134,51,34,26,64,51,14,14,0,11,0,11
1500000US390490055001,390490055001,"Block Group 1, Census Tract 55, Franklin County, Ohio",397,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,24,31,33,41,192,87,0,11,0,11,52,55,41,39,31,38,15,17,0,11,0,11
1500000US390490055002,390490055002,"Block Group 2, Census Tract 55, Franklin County, Ohio",629,161,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,15,17,11,17,46,41,0,11,204,94,18,21,61,37,132,77,43,35,84,62,6,10,0,11,0,11
1500000US390490055003,390490055003,"Block Group 3, Census Tract 55, Franklin County, Ohio",357,140,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,18,16,17,20,23,105,56,27,27,27,31,54,52,26,40,70,62,0,11,0,11,0,11
1500000US390490055004,390490055004,"Block Group 4, Census Tract 55, Franklin County, Ohio",300,159,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,29,31,59,50,19,27,27,28,142,115,0,11,10,16,0,11,0,11,0,11
1500000US390490055005,390490055005,"Block Group 5, Census Tract 55, Franklin County, Ohio",600,326,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,4,8,0,11,24,38,0,11,161,109,89,74,4,7,146,152,75,70,63,50,12,25,7,13,0,11
1500000US390490055006,390490055006,"Block Group 6, Census Tract 55, Franklin County, Ohio",478,211,17,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,35,32,50,0,11,32,34,14,21,0,11,160,115,29,44,9,18,88,91,36,46,39,37,0,11,0,11,0,11
1500000US390490055007,390490055007,"Block Group 7, Census Tract 55, Franklin County, Ohio",100,64,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,54,54,0,11,17,19,0,11,0,11,11,19,0,11,8,13,0,11
1500000US390490056101,390490056101,"Block Group 1, Census Tract 56.10, Franklin County, Ohio",465,114,9,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,10,13,6,8,15,18,0,11,37,35,38,34,118,62,29,24,33,27,76,39,35,25,28,23,27,26,0,11,0,11
1500000US390490056102,390490056102,"Block Group 2, Census Tract 56.10, Franklin County, Ohio",570,102,7,12,0,11,0,11,0,11,0,11,5,9,0,11,0,11,0,11,0,11,10,10,19,16,31,26,30,22,0,11,166,62,58,37,32,29,50,34,59,31,88,44,15,16,0,11,0,11
1500000US390490056201,390490056201,"Block Group 1, Census Tract 56.20, Franklin County, Ohio",381,109,11,12,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,8,12,7,10,0,11,40,33,47,34,17,19,79,39,79,49,22,20,31,23,21,18,6,9,0,11,5,7,0,11
1500000US390490056202,390490056202,"Block Group 2, Census Tract 56.20, Franklin County, Ohio",333,92,62,62,0,11,0,11,0,11,0,11,0,11,8,11,0,11,0,11,0,11,6,10,11,12,12,14,11,18,4,7,68,35,20,17,60,49,55,37,0,11,16,14,0,11,0,11,0,11
1500000US390490056203,390490056203,"Block Group 3, Census Tract 56.20, Franklin County, Ohio",497,174,6,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,6,10,15,17,33,31,10,12,45,34,6,8,219,107,52,43,15,17,47,41,9,10,24,33,4,6,0,11,0,11
