GEO.id,GEO.id2,GEO.display-label,HD01_VD10,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,Alternate Commuters
Id,Id2,Geography,Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,AltComm
1500000US390490063522,3.90E+11,"Block Group 2, Census Tract 63.52, Franklin County, Ohio",7,0,0,0,12,19
1500000US390490063523,3.90E+11,"Block Group 3, Census Tract 63.52, Franklin County, Ohio",62,0,0,0,0,62
1500000US390490063531,3.90E+11,"Block Group 1, Census Tract 63.53, Franklin County, Ohio",0,0,0,0,14,14
1500000US390490063532,3.90E+11,"Block Group 2, Census Tract 63.53, Franklin County, Ohio",13,0,0,0,0,13
1500000US390490063533,3.90E+11,"Block Group 3, Census Tract 63.53, Franklin County, Ohio",21,0,0,0,14,35
1500000US390490063711,3.90E+11,"Block Group 1, Census Tract 63.71, Franklin County, Ohio",18,0,0,0,0,18
1500000US390490063712,3.90E+11,"Block Group 2, Census Tract 63.71, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063713,3.90E+11,"Block Group 3, Census Tract 63.71, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063714,3.90E+11,"Block Group 4, Census Tract 63.71, Franklin County, Ohio",0,9,0,0,0,9
1500000US390490063721,3.90E+11,"Block Group 1, Census Tract 63.72, Franklin County, Ohio",25,0,34,0,0,59
1500000US390490063722,3.90E+11,"Block Group 2, Census Tract 63.72, Franklin County, Ohio",0,33,0,0,51,84
1500000US390490063723,3.90E+11,"Block Group 3, Census Tract 63.72, Franklin County, Ohio",17,0,0,0,12,29
1500000US390490063831,3.90E+11,"Block Group 1, Census Tract 63.83, Franklin County, Ohio",21,0,0,0,0,21
1500000US390490063832,3.90E+11,"Block Group 2, Census Tract 63.83, Franklin County, Ohio",0,0,14,0,80,94
1500000US390490063833,3.90E+11,"Block Group 3, Census Tract 63.83, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063834,3.90E+11,"Block Group 4, Census Tract 63.83, Franklin County, Ohio",15,0,0,0,0,15
1500000US390490063835,3.90E+11,"Block Group 5, Census Tract 63.83, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063841,3.90E+11,"Block Group 1, Census Tract 63.84, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063842,3.90E+11,"Block Group 2, Census Tract 63.84, Franklin County, Ohio",27,0,0,0,0,27
1500000US390490063843,3.90E+11,"Block Group 3, Census Tract 63.84, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063844,3.90E+11,"Block Group 4, Census Tract 63.84, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063845,3.90E+11,"Block Group 5, Census Tract 63.84, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063861,3.90E+11,"Block Group 1, Census Tract 63.86, Franklin County, Ohio",7,0,0,0,0,7
1500000US390490063862,3.90E+11,"Block Group 2, Census Tract 63.86, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063863,3.90E+11,"Block Group 3, Census Tract 63.86, Franklin County, Ohio",0,0,0,0,20,20
1500000US390490063871,3.90E+11,"Block Group 1, Census Tract 63.87, Franklin County, Ohio",16,0,0,0,0,16
1500000US390490063872,3.90E+11,"Block Group 2, Census Tract 63.87, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063873,3.90E+11,"Block Group 3, Census Tract 63.87, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063874,3.90E+11,"Block Group 4, Census Tract 63.87, Franklin County, Ohio",0,0,0,21,19,40
1500000US390490063911,3.90E+11,"Block Group 1, Census Tract 63.91, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063912,3.90E+11,"Block Group 2, Census Tract 63.91, Franklin County, Ohio",9,0,0,0,28,37
1500000US390490063921,3.90E+11,"Block Group 1, Census Tract 63.92, Franklin County, Ohio",30,0,0,0,0,30
1500000US390490063922,3.90E+11,"Block Group 2, Census Tract 63.92, Franklin County, Ohio",0,0,0,0,15,15
1500000US390490063923,3.90E+11,"Block Group 3, Census Tract 63.92, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063931,3.90E+11,"Block Group 1, Census Tract 63.93, Franklin County, Ohio",0,0,19,0,31,50
1500000US390490063932,3.90E+11,"Block Group 2, Census Tract 63.93, Franklin County, Ohio",27,0,0,0,8,35
1500000US390490063933,3.90E+11,"Block Group 3, Census Tract 63.93, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063941,3.90E+11,"Block Group 1, Census Tract 63.94, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063942,3.90E+11,"Block Group 2, Census Tract 63.94, Franklin County, Ohio",11,35,0,0,0,46
1500000US390490063951,3.90E+11,"Block Group 1, Census Tract 63.95, Franklin County, Ohio",17,10,0,0,11,38
1500000US390490063952,3.90E+11,"Block Group 2, Census Tract 63.95, Franklin County, Ohio",20,0,0,0,0,20
1500000US390490063961,3.90E+11,"Block Group 1, Census Tract 63.96, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063962,3.90E+11,"Block Group 2, Census Tract 63.96, Franklin County, Ohio",17,0,0,0,0,17
1500000US390490063963,3.90E+11,"Block Group 3, Census Tract 63.96, Franklin County, Ohio",29,0,0,0,0,29
1500000US390490063964,3.90E+11,"Block Group 4, Census Tract 63.96, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490064101,3.90E+11,"Block Group 1, Census Tract 64.10, Franklin County, Ohio",19,0,0,0,0,19
1500000US390490064102,3.90E+11,"Block Group 2, Census Tract 64.10, Franklin County, Ohio",33,0,7,0,0,40
1500000US390490064103,3.90E+11,"Block Group 3, Census Tract 64.10, Franklin County, Ohio",18,0,0,0,0,18
1500000US390490064301,3.90E+11,"Block Group 1, Census Tract 64.30, Franklin County, Ohio",7,0,0,36,16,59
1500000US390490064302,3.90E+11,"Block Group 2, Census Tract 64.30, Franklin County, Ohio",12,0,0,8,34,54
1500000US390490064303,3.90E+11,"Block Group 3, Census Tract 64.30, Franklin County, Ohio",0,0,0,0,30,30
1500000US390490064304,3.90E+11,"Block Group 4, Census Tract 64.30, Franklin County, Ohio",0,24,0,0,0,24
1500000US390490064305,3.90E+11,"Block Group 5, Census Tract 64.30, Franklin County, Ohio",9,0,0,9,25,43
1500000US390490065001,3.90E+11,"Block Group 1, Census Tract 65, Franklin County, Ohio",12,0,0,13,0,25
1500000US390490065002,3.90E+11,"Block Group 2, Census Tract 65, Franklin County, Ohio",0,0,0,0,18,18
1500000US390490065003,3.90E+11,"Block Group 3, Census Tract 65, Franklin County, Ohio",0,0,0,28,0,28
1500000US390490065004,3.90E+11,"Block Group 4, Census Tract 65, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490066001,3.90E+11,"Block Group 1, Census Tract 66, Franklin County, Ohio",0,0,0,27,13,40
1500000US390490066002,3.90E+11,"Block Group 2, Census Tract 66, Franklin County, Ohio",0,0,0,22,9,31
1500000US390490066003,3.90E+11,"Block Group 3, Census Tract 66, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490067101,3.90E+11,"Block Group 1, Census Tract 67.10, Franklin County, Ohio",9,0,0,42,8,59
1500000US390490067102,3.90E+11,"Block Group 2, Census Tract 67.10, Franklin County, Ohio",25,0,0,0,8,33
1500000US390490067211,3.90E+11,"Block Group 1, Census Tract 67.21, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490067212,3.90E+11,"Block Group 2, Census Tract 67.21, Franklin County, Ohio",0,0,0,0,13,13
1500000US390490067213,3.90E+11,"Block Group 3, Census Tract 67.21, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490067214,3.90E+11,"Block Group 4, Census Tract 67.21, Franklin County, Ohio",0,0,0,17,0,17
1500000US390490067221,3.90E+11,"Block Group 1, Census Tract 67.22, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490067222,3.90E+11,"Block Group 2, Census Tract 67.22, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490067223,3.90E+11,"Block Group 3, Census Tract 67.22, Franklin County, Ohio",0,0,11,0,0,11
1500000US390490068101,3.90E+11,"Block Group 1, Census Tract 68.10, Franklin County, Ohio",24,0,0,0,25,49
1500000US390490068102,3.90E+11,"Block Group 2, Census Tract 68.10, Franklin County, Ohio",0,0,0,11,0,11
1500000US390490068211,3.90E+11,"Block Group 1, Census Tract 68.21, Franklin County, Ohio",171,0,0,0,43,214
1500000US390490068212,3.90E+11,"Block Group 2, Census Tract 68.21, Franklin County, Ohio",68,0,13,12,51,144
1500000US390490068221,3.90E+11,"Block Group 1, Census Tract 68.22, Franklin County, Ohio",0,0,6,3,0,9
1500000US390490068222,3.90E+11,"Block Group 2, Census Tract 68.22, Franklin County, Ohio",42,0,0,6,12,60
1500000US390490069101,3.90E+11,"Block Group 1, Census Tract 69.10, Franklin County, Ohio",0,0,0,17,0,17
1500000US390490069102,3.90E+11,"Block Group 2, Census Tract 69.10, Franklin County, Ohio",8,0,0,0,0,8
1500000US390490069211,3.90E+11,"Block Group 1, Census Tract 69.21, Franklin County, Ohio",7,0,0,0,0,7
1500000US390490069212,3.90E+11,"Block Group 2, Census Tract 69.21, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069213,3.90E+11,"Block Group 3, Census Tract 69.21, Franklin County, Ohio",39,0,0,0,0,39
1500000US390490069214,3.90E+11,"Block Group 4, Census Tract 69.21, Franklin County, Ohio",25,0,0,0,0,25
1500000US390490069231,3.90E+11,"Block Group 1, Census Tract 69.23, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069232,3.90E+11,"Block Group 2, Census Tract 69.23, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069233,3.90E+11,"Block Group 3, Census Tract 69.23, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069234,3.90E+11,"Block Group 4, Census Tract 69.23, Franklin County, Ohio",0,0,0,7,0,7
1500000US390490069241,3.90E+11,"Block Group 1, Census Tract 69.24, Franklin County, Ohio",0,0,0,17,0,17
1500000US390490069242,3.90E+11,"Block Group 2, Census Tract 69.24, Franklin County, Ohio",48,0,0,0,9,57
1500000US390490069311,3.90E+11,"Block Group 1, Census Tract 69.31, Franklin County, Ohio",2,0,13,0,0,15
1500000US390490069312,3.90E+11,"Block Group 2, Census Tract 69.31, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069313,3.90E+11,"Block Group 3, Census Tract 69.31, Franklin County, Ohio",0,0,0,12,0,12
1500000US390490069314,3.90E+11,"Block Group 4, Census Tract 69.31, Franklin County, Ohio",0,0,0,0,51,51
1500000US390490069315,3.90E+11,"Block Group 5, Census Tract 69.31, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069316,3.90E+11,"Block Group 6, Census Tract 69.31, Franklin County, Ohio",0,0,0,0,24,24
1500000US390490069321,3.90E+11,"Block Group 1, Census Tract 69.32, Franklin County, Ohio",2,0,0,0,0,2
1500000US390490069322,3.90E+11,"Block Group 2, Census Tract 69.32, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069323,3.90E+11,"Block Group 3, Census Tract 69.32, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069324,3.90E+11,"Block Group 4, Census Tract 69.32, Franklin County, Ohio",51,0,0,0,0,51
1500000US390490069325,3.90E+11,"Block Group 5, Census Tract 69.32, Franklin County, Ohio",10,0,0,0,0,10
1500000US390490069326,3.90E+11,"Block Group 6, Census Tract 69.32, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069331,3.90E+11,"Block Group 1, Census Tract 69.33, Franklin County, Ohio",12,0,0,0,0,12
1500000US390490069332,3.90E+11,"Block Group 2, Census Tract 69.33, Franklin County, Ohio",109,0,0,0,30,139
1500000US390490069333,3.90E+11,"Block Group 3, Census Tract 69.33, Franklin County, Ohio",54,0,0,0,46,100
1500000US390490069334,3.90E+11,"Block Group 4, Census Tract 69.33, Franklin County, Ohio",51,0,0,0,0,51
1500000US390490069421,3.90E+11,"Block Group 1, Census Tract 69.42, Franklin County, Ohio",7,0,0,0,0,7
1500000US390490069431,3.90E+11,"Block Group 1, Census Tract 69.43, Franklin County, Ohio",7,9,0,0,0,16
1500000US390490069432,3.90E+11,"Block Group 2, Census Tract 69.43, Franklin County, Ohio",0,0,0,12,11,23
1500000US390490069433,3.90E+11,"Block Group 3, Census Tract 69.43, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069434,3.90E+11,"Block Group 4, Census Tract 69.43, Franklin County, Ohio",28,0,0,0,0,28
1500000US390490069441,3.90E+11,"Block Group 1, Census Tract 69.44, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069442,3.90E+11,"Block Group 2, Census Tract 69.44, Franklin County, Ohio",0,0,0,0,9,9
1500000US390490069443,3.90E+11,"Block Group 3, Census Tract 69.44, Franklin County, Ohio",1,0,0,0,0,1
1500000US390490069444,3.90E+11,"Block Group 4, Census Tract 69.44, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069451,3.90E+11,"Block Group 1, Census Tract 69.45, Franklin County, Ohio",41,0,18,42,0,101
1500000US390490069452,3.90E+11,"Block Group 2, Census Tract 69.45, Franklin County, Ohio",0,0,0,0,55,55
1500000US390490069453,3.90E+11,"Block Group 3, Census Tract 69.45, Franklin County, Ohio",35,0,0,0,0,35
1500000US390490069501,3.90E+11,"Block Group 1, Census Tract 69.50, Franklin County, Ohio",7,0,0,0,0,7
1500000US390490069502,3.90E+11,"Block Group 2, Census Tract 69.50, Franklin County, Ohio",0,0,0,0,6,6
1500000US390490069901,3.90E+11,"Block Group 1, Census Tract 69.90, Franklin County, Ohio",0,0,0,0,10,10
1500000US390490069902,3.90E+11,"Block Group 2, Census Tract 69.90, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069903,3.90E+11,"Block Group 3, Census Tract 69.90, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069904,3.90E+11,"Block Group 4, Census Tract 69.90, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490069905,3.90E+11,"Block Group 5, Census Tract 69.90, Franklin County, Ohio",47,0,0,0,39,86
1500000US390490070101,3.90E+11,"Block Group 1, Census Tract 70.10, Franklin County, Ohio",6,0,0,0,0,6
1500000US390490070102,3.90E+11,"Block Group 2, Census Tract 70.10, Franklin County, Ohio",0,0,0,0,6,6
1500000US390490070103,3.90E+11,"Block Group 3, Census Tract 70.10, Franklin County, Ohio",10,0,0,10,262,282
1500000US390490070201,3.90E+11,"Block Group 1, Census Tract 70.20, Franklin County, Ohio",20,0,0,17,0,37
1500000US390490070202,3.90E+11,"Block Group 2, Census Tract 70.20, Franklin County, Ohio",0,0,0,19,0,19
1500000US390490070203,3.90E+11,"Block Group 3, Census Tract 70.20, Franklin County, Ohio",24,0,0,51,0,75
1500000US390490070204,3.90E+11,"Block Group 4, Census Tract 70.20, Franklin County, Ohio",0,0,0,16,49,65
1500000US390490070411,3.90E+11,"Block Group 1, Census Tract 70.41, Franklin County, Ohio",4,0,0,0,13,17
1500000US390490070431,3.90E+11,"Block Group 1, Census Tract 70.43, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490070432,3.90E+11,"Block Group 2, Census Tract 70.43, Franklin County, Ohio",0,0,0,0,24,24
1500000US390490070441,3.90E+11,"Block Group 1, Census Tract 70.44, Franklin County, Ohio",28,0,0,0,7,35
1500000US390490070442,3.90E+11,"Block Group 2, Census Tract 70.44, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490070443,3.90E+11,"Block Group 3, Census Tract 70.44, Franklin County, Ohio",0,0,0,0,57,57
1500000US390490070471,3.90E+11,"Block Group 1, Census Tract 70.47, Franklin County, Ohio",0,0,0,0,11,11
1500000US390490070472,3.90E+11,"Block Group 2, Census Tract 70.47, Franklin County, Ohio",14,0,0,13,25,52
1500000US390490070481,3.90E+11,"Block Group 1, Census Tract 70.48, Franklin County, Ohio",0,0,0,14,0,14
1500000US390490070482,3.90E+11,"Block Group 2, Census Tract 70.48, Franklin County, Ohio",15,0,0,0,41,56
1500000US390490071121,3.90E+11,"Block Group 1, Census Tract 71.12, Franklin County, Ohio",0,0,11,0,0,11
1500000US390490071122,3.90E+11,"Block Group 2, Census Tract 71.12, Franklin County, Ohio",3,0,3,0,2,8
1500000US390490071123,3.90E+11,"Block Group 3, Census Tract 71.12, Franklin County, Ohio",23,0,0,0,0,23
1500000US390490071131,3.90E+11,"Block Group 1, Census Tract 71.13, Franklin County, Ohio",40,0,0,0,0,40
1500000US390490071132,3.90E+11,"Block Group 2, Census Tract 71.13, Franklin County, Ohio",7,0,0,0,6,13
1500000US390490071133,3.90E+11,"Block Group 3, Census Tract 71.13, Franklin County, Ohio",27,0,0,0,0,27
1500000US390490071141,3.90E+11,"Block Group 1, Census Tract 71.14, Franklin County, Ohio",0,0,0,0,78,78
1500000US390490071142,3.90E+11,"Block Group 2, Census Tract 71.14, Franklin County, Ohio",16,0,0,0,0,16
1500000US390490071143,3.90E+11,"Block Group 3, Census Tract 71.14, Franklin County, Ohio",80,0,17,0,49,146
1500000US390490071151,3.90E+11,"Block Group 1, Census Tract 71.15, Franklin County, Ohio",0,0,0,0,35,35
1500000US390490071152,3.90E+11,"Block Group 2, Census Tract 71.15, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071153,3.90E+11,"Block Group 3, Census Tract 71.15, Franklin County, Ohio",33,0,0,0,0,33
1500000US390490071154,3.90E+11,"Block Group 4, Census Tract 71.15, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071155,3.90E+11,"Block Group 5, Census Tract 71.15, Franklin County, Ohio",0,0,0,11,0,11
1500000US390490071201,3.90E+11,"Block Group 1, Census Tract 71.20, Franklin County, Ohio",0,0,7,0,0,7
1500000US390490071202,3.90E+11,"Block Group 2, Census Tract 71.20, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071203,3.90E+11,"Block Group 3, Census Tract 71.20, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071321,3.90E+11,"Block Group 1, Census Tract 71.32, Franklin County, Ohio",0,0,0,16,0,16
1500000US390490071322,3.90E+11,"Block Group 2, Census Tract 71.32, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071323,3.90E+11,"Block Group 3, Census Tract 71.32, Franklin County, Ohio",0,21,0,0,0,21
1500000US390490071324,3.90E+11,"Block Group 4, Census Tract 71.32, Franklin County, Ohio",0,13,0,0,0,13
1500000US390490071931,3.90E+11,"Block Group 1, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,25,25
1500000US390490071932,3.90E+11,"Block Group 2, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,37,37
1500000US390490071933,3.90E+11,"Block Group 3, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071934,3.90E+11,"Block Group 4, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071935,3.90E+11,"Block Group 5, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,17,17
1500000US390490071936,3.90E+11,"Block Group 6, Census Tract 71.93, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071941,3.90E+11,"Block Group 1, Census Tract 71.94, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071942,3.90E+11,"Block Group 2, Census Tract 71.94, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490071943,3.90E+11,"Block Group 3, Census Tract 71.94, Franklin County, Ohio",0,0,17,0,0,17
1500000US390490071944,3.90E+11,"Block Group 4, Census Tract 71.94, Franklin County, Ohio",0,0,0,14,14,28
1500000US390490071981,3.90E+11,"Block Group 1, Census Tract 71.98, Franklin County, Ohio",27,0,0,0,0,27
1500000US390490071991,3.90E+11,"Block Group 1, Census Tract 71.99, Franklin County, Ohio",16,0,0,0,20,36
1500000US390490071992,3.90E+11,"Block Group 2, Census Tract 71.99, Franklin County, Ohio",73,0,0,0,0,73
1500000US390490071993,3.90E+11,"Block Group 3, Census Tract 71.99, Franklin County, Ohio",0,0,0,0,23,23
1500000US390490072011,3.90E+11,"Block Group 1, Census Tract 72.01, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490072012,3.90E+11,"Block Group 2, Census Tract 72.01, Franklin County, Ohio",0,0,0,0,13,13
1500000US390490072021,3.90E+11,"Block Group 1, Census Tract 72.02, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490072022,3.90E+11,"Block Group 2, Census Tract 72.02, Franklin County, Ohio",0,0,0,0,8,8
1500000US390490072031,3.90E+11,"Block Group 1, Census Tract 72.03, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490072032,3.90E+11,"Block Group 2, Census Tract 72.03, Franklin County, Ohio",0,0,0,0,8,8
1500000US390490072051,3.90E+11,"Block Group 1, Census Tract 72.05, Franklin County, Ohio",6,0,28,0,0,34
1500000US390490072052,3.90E+11,"Block Group 2, Census Tract 72.05, Franklin County, Ohio",0,0,0,0,58,58
1500000US390490072053,3.90E+11,"Block Group 3, Census Tract 72.05, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490072071,3.90E+11,"Block Group 1, Census Tract 72.07, Franklin County, Ohio",0,17,0,0,0,17
1500000US390490072072,3.90E+11,"Block Group 2, Census Tract 72.07, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490072073,3.90E+11,"Block Group 3, Census Tract 72.07, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490072091,3.90E+11,"Block Group 1, Census Tract 72.09, Franklin County, Ohio",0,0,0,75,81,156
1500000US390490072092,3.90E+11,"Block Group 2, Census Tract 72.09, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490072101,3.90E+11,"Block Group 1, Census Tract 72.10, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490072102,3.90E+11,"Block Group 2, Census Tract 72.10, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490072103,3.90E+11,"Block Group 3, Census Tract 72.10, Franklin County, Ohio",0,0,0,0,14,14
1500000US390490072104,3.90E+11,"Block Group 4, Census Tract 72.10, Franklin County, Ohio",0,0,0,0,21,21
1500000US390490073931,3.90E+11,"Block Group 1, Census Tract 73.93, Franklin County, Ohio",21,0,0,0,0,21
1500000US390490073932,3.90E+11,"Block Group 2, Census Tract 73.93, Franklin County, Ohio",16,0,0,0,0,16
1500000US390490073933,3.90E+11,"Block Group 3, Census Tract 73.93, Franklin County, Ohio",0,0,0,0,13,13
1500000US390490073934,3.90E+11,"Block Group 4, Census Tract 73.93, Franklin County, Ohio",0,0,0,0,19,19
1500000US390490073941,3.90E+11,"Block Group 1, Census Tract 73.94, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490073942,3.90E+11,"Block Group 2, Census Tract 73.94, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490073943,3.90E+11,"Block Group 3, Census Tract 73.94, Franklin County, Ohio",0,0,0,0,11,11
1500000US390490073951,3.90E+11,"Block Group 1, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490073952,3.90E+11,"Block Group 2, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490073953,3.90E+11,"Block Group 3, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490073954,3.90E+11,"Block Group 4, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490073955,3.90E+11,"Block Group 5, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490073956,3.90E+11,"Block Group 6, Census Tract 73.95, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490073961,3.90E+11,"Block Group 1, Census Tract 73.96, Franklin County, Ohio",0,0,0,0,8,8
1500000US390490073962,3.90E+11,"Block Group 2, Census Tract 73.96, Franklin County, Ohio",17,0,0,12,0,29
1500000US390490073963,3.90E+11,"Block Group 3, Census Tract 73.96, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074241,3.90E+11,"Block Group 1, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074242,3.90E+11,"Block Group 2, Census Tract 74.24, Franklin County, Ohio",27,0,0,0,0,27
1500000US390490074243,3.90E+11,"Block Group 3, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074244,3.90E+11,"Block Group 4, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,15,15
1500000US390490074245,3.90E+11,"Block Group 5, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074246,3.90E+11,"Block Group 6, Census Tract 74.24, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074251,3.90E+11,"Block Group 1, Census Tract 74.25, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074252,3.90E+11,"Block Group 2, Census Tract 74.25, Franklin County, Ohio",0,0,0,0,12,12
1500000US390490074253,3.90E+11,"Block Group 3, Census Tract 74.25, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074261,3.90E+11,"Block Group 1, Census Tract 74.26, Franklin County, Ohio",0,0,0,8,35,43
1500000US390490074262,3.90E+11,"Block Group 2, Census Tract 74.26, Franklin County, Ohio",10,0,0,0,0,10
1500000US390490074271,3.90E+11,"Block Group 1, Census Tract 74.27, Franklin County, Ohio",0,0,0,0,16,16
1500000US390490074272,3.90E+11,"Block Group 2, Census Tract 74.27, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074273,3.90E+11,"Block Group 3, Census Tract 74.27, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074921,3.90E+11,"Block Group 1, Census Tract 74.92, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074922,3.90E+11,"Block Group 2, Census Tract 74.92, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074923,3.90E+11,"Block Group 3, Census Tract 74.92, Franklin County, Ohio",0,0,0,0,18,18
1500000US390490074941,3.90E+11,"Block Group 1, Census Tract 74.94, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490074942,3.90E+11,"Block Group 2, Census Tract 74.94, Franklin County, Ohio",9,0,0,0,16,25
1500000US390490075111,3.90E+11,"Block Group 1, Census Tract 75.11, Franklin County, Ohio",22,0,0,0,0,22
1500000US390490075112,3.90E+11,"Block Group 2, Census Tract 75.11, Franklin County, Ohio",59,0,0,0,0,59
1500000US390490075121,3.90E+11,"Block Group 1, Census Tract 75.12, Franklin County, Ohio",12,0,0,0,0,12
1500000US390490075122,3.90E+11,"Block Group 2, Census Tract 75.12, Franklin County, Ohio",20,0,0,0,0,20
1500000US390490075123,3.90E+11,"Block Group 3, Census Tract 75.12, Franklin County, Ohio",63,0,0,0,18,81
1500000US390490075201,3.90E+11,"Block Group 1, Census Tract 75.20, Franklin County, Ohio",26,0,0,0,0,26
1500000US390490075202,3.90E+11,"Block Group 2, Census Tract 75.20, Franklin County, Ohio",9,0,0,0,0,9
1500000US390490075203,3.90E+11,"Block Group 3, Census Tract 75.20, Franklin County, Ohio",57,0,0,0,0,57
1500000US390490075311,3.90E+11,"Block Group 1, Census Tract 75.31, Franklin County, Ohio",37,0,0,0,9,46
1500000US390490075312,3.90E+11,"Block Group 2, Census Tract 75.31, Franklin County, Ohio",78,0,0,0,44,122
1500000US390490075321,3.90E+11,"Block Group 1, Census Tract 75.32, Franklin County, Ohio",73,0,0,0,32,105
1500000US390490075331,3.90E+11,"Block Group 1, Census Tract 75.33, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490075332,3.90E+11,"Block Group 2, Census Tract 75.33, Franklin County, Ohio",11,0,0,7,22,40
1500000US390490075341,3.90E+11,"Block Group 1, Census Tract 75.34, Franklin County, Ohio",0,0,0,0,27,27
1500000US390490075342,3.90E+11,"Block Group 2, Census Tract 75.34, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490075501,3.90E+11,"Block Group 1, Census Tract 75.50, Franklin County, Ohio",28,0,0,0,0,28
