GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US08013012511,08013012511,"Census Tract 125.11, Boulder County, Colorado",5666,658
1400000US08013012603,08013012603,"Census Tract 126.03, Boulder County, Colorado",3326,261
1400000US08013012605,08013012605,"Census Tract 126.05, Boulder County, Colorado",1720,178
1400000US08013012607,08013012607,"Census Tract 126.07, Boulder County, Colorado",4870,425
1400000US08013012608,08013012608,"Census Tract 126.08, Boulder County, Colorado",2500,198
1400000US08013012701,08013012701,"Census Tract 127.01, Boulder County, Colorado",5646,335
1400000US08013012705,08013012705,"Census Tract 127.05, Boulder County, Colorado",3813,220
1400000US08013012707,08013012707,"Census Tract 127.07, Boulder County, Colorado",2403,337
1400000US08013012708,08013012708,"Census Tract 127.08, Boulder County, Colorado",5289,311
1400000US08013012709,08013012709,"Census Tract 127.09, Boulder County, Colorado",1843,86
1400000US08013012710,08013012710,"Census Tract 127.10, Boulder County, Colorado",3628,243
1400000US08013012800,08013012800,"Census Tract 128, Boulder County, Colorado",11567,422
1400000US08013012903,08013012903,"Census Tract 129.03, Boulder County, Colorado",2347,134
1400000US08013012904,08013012904,"Census Tract 129.04, Boulder County, Colorado",5514,467
1400000US08013012905,08013012905,"Census Tract 129.05, Boulder County, Colorado",2560,189
1400000US08013012907,08013012907,"Census Tract 129.07, Boulder County, Colorado",3268,250
1400000US08013013003,08013013003,"Census Tract 130.03, Boulder County, Colorado",5551,279
1400000US08013013004,08013013004,"Census Tract 130.04, Boulder County, Colorado",3685,190
1400000US08013013005,08013013005,"Census Tract 130.05, Boulder County, Colorado",3533,228
1400000US08013013006,08013013006,"Census Tract 130.06, Boulder County, Colorado",5294,241
1400000US08013013201,08013013201,"Census Tract 132.01, Boulder County, Colorado",1572,121
1400000US08013013202,08013013202,"Census Tract 132.02, Boulder County, Colorado",1462,139
1400000US08013013205,08013013205,"Census Tract 132.05, Boulder County, Colorado",5594,537
1400000US08013013207,08013013207,"Census Tract 132.07, Boulder County, Colorado",4302,192
1400000US08013013208,08013013208,"Census Tract 132.08, Boulder County, Colorado",5272,441
1400000US08013013210,08013013210,"Census Tract 132.10, Boulder County, Colorado",4953,401
1400000US08013013211,08013013211,"Census Tract 132.11, Boulder County, Colorado",6199,568
1400000US08013013212,08013013212,"Census Tract 132.12, Boulder County, Colorado",4531,300
