GEO.id,GEO.id2_x,GEO.display-label_x,HD01_VD01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP,HC01_VC54,HC01_EST_VC02,HC02_EST_VC02,HC01_EST_VC14,HC01_EST_VC15,AC
1400000US47157004600,47157004600,"Census Tract 46, Shelby County, Tennessee",1411,59.4,11.8,623,7,81,680,23136,36,29,61
1400000US47157005000,47157005000,"Census Tract 50, Shelby County, Tennessee",1139,29.5,28.1,238,8,24,394,15278,0,21,100
1400000US47157005300,47157005300,"Census Tract 53, Shelby County, Tennessee",3500,38.7,25.1,1061,10,67,1361,19497,124,104,95
1400000US47157005500,47157005500,"Census Tract 55, Shelby County, Tennessee",1803,38.9,32.3,624,13,51,808,15094,11,7,40
1400000US47157005600,47157005600,"Census Tract 56, Shelby County, Tennessee",3735,43.2,17.6,1342,8,157,1606,26745,241,167,121
1400000US47157005700,47157005700,"Census Tract 57, Shelby County, Tennessee",2339,40.1,34.3,753,14,65,879,26990,71,71,9
1400000US47157005800,47157005800,"Census Tract 58, Shelby County, Tennessee",1081,30.1,42.3,256,13,41,361,11678,17,0,46
1400000US47157005900,47157005900,"Census Tract 59, Shelby County, Tennessee",2363,39.9,20.5,722,8,84,939,21417,92,32,72
1400000US47157006000,47157006000,"Census Tract 60, Shelby County, Tennessee",2152,28.6,35.5,487,10,41,759,25982,102,58,64
1400000US47157006200,47157006200,"Census Tract 62, Shelby County, Tennessee",2158,48.7,22.5,880,11,87,776,26926,73,37,50
1400000US47157006300,47157006300,"Census Tract 63, Shelby County, Tennessee",2567,76.6,3.2,1615,2,99,1147,43288,469,345,93
1400000US47157006400,47157006400,"Census Tract 64, Shelby County, Tennessee",1780,42.1,23.5,627,10,58,671,33775,244,66,54
1400000US47157006500,47157006500,"Census Tract 65, Shelby County, Tennessee",2684,41,12.6,814,5,97,943,20290,131,138,62
1400000US47157006600,47157006600,"Census Tract 66, Shelby County, Tennessee",2083,68.9,5.9,1206,4,202,1094,34714,433,182,45
1400000US47157006700,47157006700,"Census Tract 67, Shelby County, Tennessee",3152,41,23.8,952,10,94,1209,20013,51,89,134
1400000US47157006800,47157006800,"Census Tract 68, Shelby County, Tennessee",2344,40.3,19.3,772,8,65,897,15271,114,75,14
1400000US47157006900,47157006900,"Census Tract 69, Shelby County, Tennessee",3073,36,24.8,951,9,117,1058,27692,102,99,159
1400000US47157007000,47157007000,"Census Tract 70, Shelby County, Tennessee",3595,55.7,16.3,1659,9,252,1341,27886,221,103,160
1400000US47157007100,47157007100,"Census Tract 71, Shelby County, Tennessee",2417,56.6,4.7,1130,3,64,1028,42045,619,312,110
1400000US47157007200,47157007200,"Census Tract 72, Shelby County, Tennessee",2470,82.3,3.4,1769,3,310,1213,61513,798,596,89
1400000US47157007300,47157007300,"Census Tract 73, Shelby County, Tennessee",4852,45,14.5,2126,7,387,1447,22210,327,528,350
1400000US47157007400,47157007400,"Census Tract 74, Shelby County, Tennessee",2955,74.9,2.5,2039,2,210,1297,37465,542,273,276
1400000US47157007500,47157007500,"Census Tract 75, Shelby County, Tennessee",1166,37.1,22.2,367,8,5,471,21188,74,34,59
1400000US47157007810,47157007810,"Census Tract 78.10, Shelby County, Tennessee",2248,34.1,28.8,632,10,137,906,18846,179,71,104
1400000US47157007821,47157007821,"Census Tract 78.21, Shelby County, Tennessee",5561,32.7,38.6,1393,13,204,2258,18766,165,138,41
1400000US47157007822,47157007822,"Census Tract 78.22, Shelby County, Tennessee",1516,50.9,15.5,604,8,79,676,24516,92,31,40
1400000US47157007900,47157007900,"Census Tract 79, Shelby County, Tennessee",6013,45.4,21.1,2068,10,222,2201,24218,286,96,253
1400000US47157008000,47157008000,"Census Tract 80, Shelby County, Tennessee",5426,60.1,9.7,2441,6,427,2119,25928,436,281,97
1400000US47157008110,47157008110,"Census Tract 81.10, Shelby County, Tennessee",2829,46.9,17.6,901,8,69,879,19439,135,55,93
1400000US47157008120,47157008120,"Census Tract 81.20, Shelby County, Tennessee",4489,40.2,15.9,1504,6,154,1916,22829,225,108,74
1400000US47157008200,47157008200,"Census Tract 82, Shelby County, Tennessee",5562,46.2,20.1,1757,9,115,1629,22547,161,11,67
1400000US47157008500,47157008500,"Census Tract 85, Shelby County, Tennessee",4477,60.1,3,1971,2,246,1838,110682,1255,1042,25
1400000US47157008600,47157008600,"Census Tract 86, Shelby County, Tennessee",6174,68.5,6,3278,4,345,2532,77147,1428,1151,44
1400000US47157008700,47157008700,"Census Tract 87, Shelby County, Tennessee",4258,63.4,5.5,2142,3,260,1931,37486,436,240,21
1400000US47157008800,47157008800,"Census Tract 88, Shelby County, Tennessee",7759,56.2,15.4,3127,9,97,2125,28025,103,71,135
1400000US47157008900,47157008900,"Census Tract 89, Shelby County, Tennessee",4072,49.7,13.9,1451,7,275,1179,23727,70,21,124
1400000US47157009100,47157009100,"Census Tract 91, Shelby County, Tennessee",2948,52.3,11,1091,6,82,848,32794,56,16,0
1400000US47157009200,47157009200,"Census Tract 92, Shelby County, Tennessee",7490,68.5,2.6,3868,2,268,3108,75606,1450,1505,15
1400000US47157009300,47157009300,"Census Tract 93, Shelby County, Tennessee",4656,55.8,9.3,2133,5,270,2090,50861,879,410,14
1400000US47157009400,47157009400,"Census Tract 94, Shelby County, Tennessee",3720,60.8,3.4,1929,2,239,1556,53750,900,383,9
1400000US47157009500,47157009500,"Census Tract 95, Shelby County, Tennessee",6433,66.1,6.3,3492,4,307,3071,61536,1973,636,14
1400000US47157009600,47157009600,"Census Tract 96, Shelby County, Tennessee",5261,61.9,2.3,2649,1,42,2040,101984,1337,1305,40
1400000US47157009700,47157009700,"Census Tract 97, Shelby County, Tennessee",2728,56.7,16.4,1156,9,113,929,38828,152,66,7
1400000US47157009800,47157009800,"Census Tract 98, Shelby County, Tennessee",3745,52,9.7,1472,5,219,1190,35859,279,90,13
1400000US47157009901,47157009901,"Census Tract 99.01, Shelby County, Tennessee",3313,54.5,14.8,1267,8,95,1123,27285,85,34,16
1400000US47157009902,47157009902,"Census Tract 99.02, Shelby County, Tennessee",2728,52.9,20.7,1025,11,98,942,22315,67,84,101
1400000US47157010000,47157010000,"Census Tract 100, Shelby County, Tennessee",7355,44.2,29,2502,13,239,2563,30376,335,63,117
1400000US47157010110,47157010110,"Census Tract 101.10, Shelby County, Tennessee",7938,46.5,24.3,2332,11,169,2563,16803,208,21,195
1400000US47157010120,47157010120,"Census Tract 101.20, Shelby County, Tennessee",4625,52,12.9,1641,7,234,1671,22620,220,52,62
1400000US47157010210,47157010210,"Census Tract 102.10, Shelby County, Tennessee",5585,48.9,16.4,1979,8,205,1827,25730,332,61,110
1400000US47157010220,47157010220,"Census Tract 102.20, Shelby County, Tennessee",6700,50,13.5,2666,7,308,2420,28702,454,84,115
1400000US47157010300,47157010300,"Census Tract 103, Shelby County, Tennessee",1497,51.4,14.4,513,7,53,474,25000,51,7,62
1400000US47157010500,47157010500,"Census Tract 105, Shelby County, Tennessee",1704,37.8,16.1,507,6,29,518,22813,33,0,19
1400000US47157010610,47157010610,"Census Tract 106.10, Shelby County, Tennessee",7226,57.5,15.6,3042,9,358,2200,33186,101,51,57
1400000US47157010620,47157010620,"Census Tract 106.20, Shelby County, Tennessee",3467,64.2,18,1432,12,108,1148,28769,105,11,60
1400000US47157010630,47157010630,"Census Tract 106.30, Shelby County, Tennessee",4530,61.1,14.9,1755,9,120,1490,21958,82,16,23
1400000US47157010710,47157010710,"Census Tract 107.10, Shelby County, Tennessee",5001,58.9,13.4,2179,8,259,1576,43965,414,79,53
1400000US47157010720,47157010720,"Census Tract 107.20, Shelby County, Tennessee",3809,62.4,14.9,1815,9,212,1445,27542,239,111,50
1400000US47157010810,47157010810,"Census Tract 108.10, Shelby County, Tennessee",6435,62.4,14.9,2827,9,259,2028,32628,222,61,131
1400000US47157010820,47157010820,"Census Tract 108.20, Shelby County, Tennessee",4669,63.9,5.9,2329,4,348,1530,39430,470,193,99
1400000US47157011010,47157011010,"Census Tract 110.10, Shelby County, Tennessee",4506,49.5,11.6,1625,6,107,1404,38098,268,72,31
1400000US47157011020,47157011020,"Census Tract 110.20, Shelby County, Tennessee",1267,62.8,11.5,617,7,89,574,26768,70,21,35
1400000US47157011100,47157011100,"Census Tract 111, Shelby County, Tennessee",1850,43.9,11.6,617,5,44,693,22096,52,14,36
1400000US47157011200,47157011200,"Census Tract 112, Shelby County, Tennessee",1659,45.4,23.1,578,10,47,658,17500,45,25,158
1400000US47157011300,47157011300,"Census Tract 113, Shelby County, Tennessee",1425,51.4,7.1,605,4,19,770,14779,157,115,129
1400000US47157011400,47157011400,"Census Tract 114, Shelby County, Tennessee",5157,19.8,21.1,869,4,107,1440,12214,250,75,204
1400000US47157011500,47157011500,"Census Tract 115, Shelby County, Tennessee",2353,39.6,24.6,767,10,58,873,19875,74,30,153
1400000US47157011600,47157011600,"Census Tract 116, Shelby County, Tennessee",2742,37,35.9,802,13,241,892,21667,26,20,50
1400000US47157011700,47157011700,"Census Tract 117, Shelby County, Tennessee",1576,35.1,31.7,436,11,21,547,23977,88,47,45
1400000US47157011800,47157011800,"Census Tract 118, Shelby County, Tennessee",5988,61.5,14,2788,9,331,1971,35978,385,327,48
1400000US47157020101,47157020101,"Census Tract 201.01, Shelby County, Tennessee",4340,49,13.9,1558,7,278,1415,29233,214,165,11
1400000US47157020102,47157020102,"Census Tract 201.02, Shelby County, Tennessee",2997,53.4,10.9,1364,6,86,1145,63860,214,208,14
1400000US47157020210,47157020210,"Census Tract 202.10, Shelby County, Tennessee",5672,63.7,9.7,2882,6,460,2120,47283,250,190,52
1400000US47157020221,47157020221,"Census Tract 202.21, Shelby County, Tennessee",3049,56.1,12.7,1405,7,146,1096,61394,250,226,0
1400000US47157020222,47157020222,"Census Tract 202.22, Shelby County, Tennessee",3398,58.7,16.5,1384,10,108,1118,49028,147,135,0
1400000US47157020300,47157020300,"Census Tract 203, Shelby County, Tennessee",5328,54.1,7.8,2439,4,283,2437,34812,387,259,44
1400000US47157020400,47157020400,"Census Tract 204, Shelby County, Tennessee",1436,31.7,18.6,293,6,46,307,62448,128,140,93
1400000US47157020511,47157020511,"Census Tract 205.11, Shelby County, Tennessee",2178,56.8,12.2,983,7,78,740,52500,233,136,9
1400000US47157020512,47157020512,"Census Tract 205.12, Shelby County, Tennessee",5453,57.8,14.1,2361,8,312,2428,22857,274,201,104
1400000US47157020521,47157020521,"Census Tract 205.21, Shelby County, Tennessee",3961,54.6,16.3,1520,9,271,1222,25351,187,94,17
1400000US47157020523,47157020523,"Census Tract 205.23, Shelby County, Tennessee",3280,59.2,13.6,1281,8,144,985,29976,89,8,63
1400000US47157020524,47157020524,"Census Tract 205.24, Shelby County, Tennessee",4687,58.1,13.7,2042,8,236,1597,35212,172,56,43
1400000US47157020531,47157020531,"Census Tract 205.31, Shelby County, Tennessee",6030,66.8,8.6,2645,6,527,1702,37053,160,119,40
1400000US47157020532,47157020532,"Census Tract 205.32, Shelby County, Tennessee",5476,50.9,10.5,2310,5,301,2257,36048,350,324,55
1400000US47157020541,47157020541,"Census Tract 205.41, Shelby County, Tennessee",5592,60.2,15.3,2522,9,418,1780,54112,366,227,109
1400000US47157020542,47157020542,"Census Tract 205.42, Shelby County, Tennessee",5159,63.1,13.1,2197,8,372,2163,26627,276,125,28
1400000US47157020610,47157020610,"Census Tract 206.10, Shelby County, Tennessee",3517,72.3,5.4,2024,4,324,1618,42011,490,124,10
1400000US47157020621,47157020621,"Census Tract 206.21, Shelby County, Tennessee",6981,64.2,10.5,3312,7,417,2862,32048,662,275,82
1400000US47157020622,47157020622,"Census Tract 206.22, Shelby County, Tennessee",4209,52.5,5.8,1856,3,218,1527,57112,601,353,12
1400000US47157020632,47157020632,"Census Tract 206.32, Shelby County, Tennessee",5402,66.1,4.3,2787,3,431,1847,68487,874,344,33
1400000US47157020633,47157020633,"Census Tract 206.33, Shelby County, Tennessee",3269,66.1,0.4,1735,0,268,1168,86667,340,300,20
1400000US47157020634,47157020634,"Census Tract 206.34, Shelby County, Tennessee",2987,60.1,4.3,1531,3,182,1144,71250,443,211,8
1400000US47157020635,47157020635,"Census Tract 206.35, Shelby County, Tennessee",2856,59.4,6.2,1292,4,156,953,62277,569,153,11
1400000US47157020642,47157020642,"Census Tract 206.42, Shelby County, Tennessee",9291,68.9,4.2,4791,3,487,2911,100582,1744,575,0
1400000US47157020643,47157020643,"Census Tract 206.43, Shelby County, Tennessee",8371,61.7,5,3999,3,555,2901,91108,1284,885,0
1400000US47157020644,47157020644,"Census Tract 206.44, Shelby County, Tennessee",8662,69.8,6.3,4738,4,670,3273,67043,1228,591,66
1400000US47157020651,47157020651,"Census Tract 206.51, Shelby County, Tennessee",7654,57,7.9,3169,5,260,2525,55469,567,523,12
1400000US47157020652,47157020652,"Census Tract 206.52, Shelby County, Tennessee",5352,66.9,9.2,2784,6,366,1945,64764,567,363,17
1400000US47157020700,47157020700,"Census Tract 207, Shelby County, Tennessee",2400,55.1,7.1,1106,4,146,855,65801,252,224,29
1400000US47157020810,47157020810,"Census Tract 208.10, Shelby County, Tennessee",3276,60.1,4.2,1635,3,207,1142,75724,363,228,0
1400000US47157020820,47157020820,"Census Tract 208.20, Shelby County, Tennessee",8600,67.1,2.6,4038,2,506,2893,110396,1432,923,16
1400000US47157020831,47157020831,"Census Tract 208.31, Shelby County, Tennessee",4108,62.5,5.6,1943,4,304,1518,71136,638,367,0
1400000US47157020832,47157020832,"Census Tract 208.32, Shelby County, Tennessee",9054,65.6,2.8,4773,2,408,2893,109725,1569,1321,0
1400000US47157020900,47157020900,"Census Tract 209, Shelby County, Tennessee",9593,69.9,0.5,4617,0,492,2660,96292,1394,728,15
1400000US47157021010,47157021010,"Census Tract 210.10, Shelby County, Tennessee",17064,73.6,2.5,9522,2,1288,6040,78545,3008,1072,174
1400000US47157021020,47157021020,"Census Tract 210.20, Shelby County, Tennessee",6483,65.8,3.3,3247,2,559,2196,85632,1740,636,0
1400000US47157021111,47157021111,"Census Tract 211.11, Shelby County, Tennessee",4159,72.3,5.3,2129,4,287,1462,45333,428,142,104
1400000US47157021112,47157021112,"Census Tract 211.12, Shelby County, Tennessee",7015,66.4,10,3584,7,472,2372,48889,370,184,14
1400000US47157021113,47157021113,"Census Tract 211.13, Shelby County, Tennessee",3762,69.7,12,2007,8,178,1334,60465,489,205,0
1400000US47157021121,47157021121,"Census Tract 211.21, Shelby County, Tennessee",5227,67.3,7.6,2900,5,267,2436,40712,480,377,124
1400000US47157021122,47157021122,"Census Tract 211.22, Shelby County, Tennessee",5328,68.9,11.3,2745,8,463,2136,44028,700,182,14
1400000US47157021124,47157021124,"Census Tract 211.24, Shelby County, Tennessee",8790,72.8,7.3,4471,5,848,2925,54439,1042,309,21
1400000US47157021125,47157021125,"Census Tract 211.25, Shelby County, Tennessee",4477,68,2.9,2514,2,241,1862,67529,882,535,16
1400000US47157021126,47157021126,"Census Tract 211.26, Shelby County, Tennessee",4342,73.6,1.9,2601,1,377,1872,74209,1037,408,74
1400000US47157021135,47157021135,"Census Tract 211.35, Shelby County, Tennessee",6839,70.1,6.4,3565,4,552,2721,46819,879,711,33
1400000US47157021136,47157021136,"Census Tract 211.36, Shelby County, Tennessee",5189,69.6,4.6,2845,3,261,1777,95194,1159,523,17
1400000US47157021137,47157021137,"Census Tract 211.37, Shelby County, Tennessee",7297,68.8,4.6,4009,3,336,3093,61294,1513,749,24
1400000US47157021138,47157021138,"Census Tract 211.38, Shelby County, Tennessee",3379,70.5,6.3,1836,4,253,1287,74063,894,390,0
1400000US47157021139,47157021139,"Census Tract 211.39, Shelby County, Tennessee",4298,62.9,3.3,2171,2,200,1412,100769,941,659,0
1400000US47157021140,47157021140,"Census Tract 211.40, Shelby County, Tennessee",5187,68.7,7.9,2800,5,415,2134,76700,1004,643,12
1400000US47157021141,47157021141,"Census Tract 211.41, Shelby County, Tennessee",7788,73.8,5.8,4377,4,507,2827,70885,1218,1067,137
1400000US47157021142,47157021142,"Census Tract 211.42, Shelby County, Tennessee",3831,74.2,3.4,2338,3,373,1695,57552,857,277,25
1400000US47157021200,47157021200,"Census Tract 212, Shelby County, Tennessee",4054,0,-,0,#VALUE!,0,0,-,61,40,0
1400000US47157021311,47157021311,"Census Tract 213.11, Shelby County, Tennessee",4467,52.8,3.4,1955,2,201,2110,99333,1094,1056,18
1400000US47157021312,47157021312,"Census Tract 213.12, Shelby County, Tennessee",2183,74.6,3.1,1375,2,139,1140,55517,555,414,29
1400000US47157021320,47157021320,"Census Tract 213.20, Shelby County, Tennessee",5838,66.6,2.2,3115,1,217,2526,69149,1702,1031,0
1400000US47157021331,47157021331,"Census Tract 213.31, Shelby County, Tennessee",3078,64,4.5,1615,3,196,1273,58594,669,381,21
1400000US47157021333,47157021333,"Census Tract 213.33, Shelby County, Tennessee",3831,67.4,5.2,2117,4,430,1518,58409,558,473,10
1400000US47157021334,47157021334,"Census Tract 213.34, Shelby County, Tennessee",3929,66.3,9.2,2035,6,129,1616,39286,602,226,21
1400000US47157021341,47157021341,"Census Tract 213.41, Shelby County, Tennessee",5362,58.3,4.2,2565,2,382,1926,131218,1435,1074,8
1400000US47157021342,47157021342,"Census Tract 213.42, Shelby County, Tennessee",9608,70,2.7,5417,2,740,4255,60378,2593,1568,0
1400000US47157021351,47157021351,"Census Tract 213.51, Shelby County, Tennessee",4387,52.6,4.3,1860,2,217,1994,83548,985,965,17
1400000US47157021352,47157021352,"Census Tract 213.52, Shelby County, Tennessee",6544,62.8,1.4,3231,1,313,2338,105213,1905,1204,13
1400000US47157021353,47157021353,"Census Tract 213.53, Shelby County, Tennessee",9842,58.1,6.2,4316,4,461,3083,158239,2744,1664,12
1400000US47157021410,47157021410,"Census Tract 214.10, Shelby County, Tennessee",2714,62.5,3,1336,2,104,1104,107672,672,577,38
1400000US47157021420,47157021420,"Census Tract 214.20, Shelby County, Tennessee",3207,58.9,6,1559,4,187,1260,105946,866,608,6
1400000US47157021430,47157021430,"Census Tract 214.30, Shelby County, Tennessee",3963,64.8,2.6,2160,2,305,1685,96385,1221,725,32
1400000US47157021510,47157021510,"Census Tract 215.10, Shelby County, Tennessee",8229,66.4,5,4353,3,255,3308,60824,1506,811,30
1400000US47157021520,47157021520,"Census Tract 215.20, Shelby County, Tennessee",11276,67.2,5.7,5553,4,585,4049,99327,2831,1759,15
1400000US47157021530,47157021530,"Census Tract 215.30, Shelby County, Tennessee",5145,63,5.2,2581,3,277,1861,113860,1337,893,33
1400000US47157021540,47157021540,"Census Tract 215.40, Shelby County, Tennessee",12240,66.5,4.2,5928,3,818,3774,130637,3044,1812,58
1400000US47157021611,47157021611,"Census Tract 216.11, Shelby County, Tennessee",6773,64.5,4.5,3468,3,302,2185,86115,1295,614,8
1400000US47157021612,47157021612,"Census Tract 216.12, Shelby County, Tennessee",4983,72.3,2.9,2783,2,230,1608,101341,1039,395,0
1400000US47157021613,47157021613,"Census Tract 216.13, Shelby County, Tennessee",4775,67.3,6.5,2518,4,177,1523,117194,1135,392,8
1400000US47157021620,47157021620,"Census Tract 216.20, Shelby County, Tennessee",3069,64.6,11.3,1533,7,99,1106,53704,217,226,0
1400000US47157021710,47157021710,"Census Tract 217.10, Shelby County, Tennessee",2865,70.2,10.5,1412,7,169,1234,29074,100,74,79
1400000US47157021721,47157021721,"Census Tract 217.21, Shelby County, Tennessee",5364,62.5,16.4,2283,10,319,1900,21931,316,63,66
1400000US47157021724,47157021724,"Census Tract 217.24, Shelby County, Tennessee",2421,68.4,8.5,1295,6,141,921,43869,182,53,4
1400000US47157021725,47157021725,"Census Tract 217.25, Shelby County, Tennessee",4741,81.9,5.4,3065,4,608,2302,29408,317,120,89
1400000US47157021726,47157021726,"Census Tract 217.26, Shelby County, Tennessee",4741,50.7,21.1,1698,11,139,2253,23812,303,198,90
1400000US47157021731,47157021731,"Census Tract 217.31, Shelby County, Tennessee",2980,54.6,17.6,1057,10,92,847,31348,176,52,0
1400000US47157021732,47157021732,"Census Tract 217.32, Shelby County, Tennessee",6765,69.7,9.3,3223,6,406,2722,29817,486,63,31
1400000US47157021741,47157021741,"Census Tract 217.41, Shelby County, Tennessee",8671,62.3,15.2,3593,9,345,2726,38735,370,241,47
1400000US47157021744,47157021744,"Census Tract 217.44, Shelby County, Tennessee",6125,63.5,12.5,3084,8,302,2127,62870,481,416,39
1400000US47157021745,47157021745,"Census Tract 217.45, Shelby County, Tennessee",8062,68.6,14.2,4466,10,608,2696,69895,866,444,0
1400000US47157021746,47157021746,"Census Tract 217.46, Shelby County, Tennessee",4567,68,11,2239,7,303,1770,38277,414,101,75
1400000US47157021747,47157021747,"Census Tract 217.47, Shelby County, Tennessee",3596,61.9,12.2,1655,8,329,1208,50426,318,96,10
1400000US47157021751,47157021751,"Census Tract 217.51, Shelby County, Tennessee",6879,69.9,8.2,3610,6,623,2232,76075,674,723,33
1400000US47157021752,47157021752,"Census Tract 217.52, Shelby County, Tennessee",4685,69.3,6.2,2408,4,270,1594,71078,370,342,0
1400000US47157021753,47157021753,"Census Tract 217.53, Shelby County, Tennessee",3475,70.9,8.7,1766,6,205,1096,71413,348,256,35
1400000US47157021754,47157021754,"Census Tract 217.54, Shelby County, Tennessee",4392,67.8,12.3,2149,8,172,1618,50020,336,259,0
1400000US47157021900,47157021900,"Census Tract 219, Shelby County, Tennessee",5228,53.4,22.3,2046,12,145,1713,31086,385,99,10
1400000US47157022022,47157022022,"Census Tract 220.22, Shelby County, Tennessee",3380,46,16.5,1075,8,160,1073,21045,62,47,148
1400000US47157022023,47157022023,"Census Tract 220.23, Shelby County, Tennessee",1735,63.9,13.4,891,9,37,676,41964,173,62,71
1400000US47157022024,47157022024,"Census Tract 220.24, Shelby County, Tennessee",3428,60.1,2.5,1593,2,168,1166,55951,309,158,0
1400000US47157022111,47157022111,"Census Tract 221.11, Shelby County, Tennessee",5290,44.8,14,1855,6,83,2112,28220,235,247,104
1400000US47157022112,47157022112,"Census Tract 221.12, Shelby County, Tennessee",6430,52.9,17.7,2669,9,359,2287,30221,299,199,35
1400000US47157022121,47157022121,"Census Tract 221.21, Shelby County, Tennessee",4996,47.8,13.1,1908,6,168,1727,55408,492,404,1
1400000US47157022122,47157022122,"Census Tract 221.22, Shelby County, Tennessee",4117,61.6,11.3,1755,7,265,1450,39392,215,154,79
1400000US47157022130,47157022130,"Census Tract 221.30, Shelby County, Tennessee",5501,52.8,16.3,2368,9,252,1905,40403,475,92,37
1400000US47157022210,47157022210,"Census Tract 222.10, Shelby County, Tennessee",4554,38.9,26.4,1422,10,196,1578,30368,236,54,32
1400000US47157022220,47157022220,"Census Tract 222.20, Shelby County, Tennessee",3457,43.7,20.5,1334,9,93,1555,27546,88,146,30
1400000US47157022310,47157022310,"Census Tract 223.10, Shelby County, Tennessee",5726,39.8,23.1,1653,9,134,1912,22536,81,43,133
1400000US47157022321,47157022321,"Census Tract 223.21, Shelby County, Tennessee",3393,49.2,17.3,1327,9,103,1291,33641,185,89,58
1400000US47157022322,47157022322,"Census Tract 223.22, Shelby County, Tennessee",3911,45.7,17.1,1508,8,207,1563,32853,242,126,23
1400000US47157022330,47157022330,"Census Tract 223.30, Shelby County, Tennessee",4769,51.3,15.3,1783,8,130,1666,34146,135,52,65
1400000US47157022410,47157022410,"Census Tract 224.10, Shelby County, Tennessee",6658,47.7,12.5,2467,6,324,2207,39583,416,362,55
1400000US47157022500,47157022500,"Census Tract 225, Shelby County, Tennessee",5685,53.7,11.2,2172,6,204,1730,41262,412,211,49
1400000US47157022600,47157022600,"Census Tract 226, Shelby County, Tennessee",4542,63.6,14,2069,9,137,1355,37139,241,89,41
1400000US47157022700,47157022700,"Census Tract 227, Shelby County, Tennessee",7217,44.8,19.5,2519,9,271,2474,28450,471,98,72
1400000US47157980100,47157980100,"Census Tract 9801, Shelby County, Tennessee",64,18.8,0,12,0,0,0,-,0,0,0
1400000US47157980200,47157980200,"Census Tract 9802, Shelby County, Tennessee",0,-,-,#VALUE!,#VALUE!,0,0,-,0,0,0
1400000US47157980300,47157980300,"Census Tract 9803, Shelby County, Tennessee",0,-,-,#VALUE!,#VALUE!,0,0,-,0,0,0
1400000US47157980400,47157980400,"Census Tract 9804, Shelby County, Tennessee",365,0,-,0,#VALUE!,0,0,-,17,0,0
1400000US47159975000,47159975000,"Census Tract 9750, Smith County, Tennessee",3761,58.9,4.8,1823,3,261,1572,44458,176,126,0
1400000US47159975100,47159975100,"Census Tract 9751, Smith County, Tennessee",2598,44.6,9.1,969,4,96,1088,32273,168,86,14
1400000US47159975200,47159975200,"Census Tract 9752, Smith County, Tennessee",6319,51.6,3.8,2464,2,274,2245,43713,128,103,27
1400000US47159975300,47159975300,"Census Tract 9753, Smith County, Tennessee",1710,56.5,7.3,788,4,80,703,45573,102,46,6
1400000US47159975400,47159975400,"Census Tract 9754, Smith County, Tennessee",4748,57.5,4.5,2080,3,107,1870,52712,236,161,0
1400000US47161110200,47161110200,"Census Tract 1102, Stewart County, Tennessee",5588,46.8,8.5,2102,4,176,2282,41324,258,294,22
1400000US47161110600,47161110600,"Census Tract 1106, Stewart County, Tennessee",2873,41.6,11,983,5,108,1099,45423,158,62,23
1400000US47161110700,47161110700,"Census Tract 1107, Stewart County, Tennessee",4825,45.1,11.5,1735,5,307,1750,41489,336,212,74
1400000US47161980100,47161980100,"Census Tract 9801, Stewart County, Tennessee",0,-,-,#VALUE!,#VALUE!,0,0,-,0,0,0
1400000US47161980200,47161980200,"Census Tract 9802, Stewart County, Tennessee",0,-,-,#VALUE!,#VALUE!,0,0,-,0,0,0
1400000US47163040200,47163040200,"Census Tract 402, Sullivan County, Tennessee",2669,36.4,9.9,808,4,83,1332,16939,160,84,18
1400000US47163040300,47163040300,"Census Tract 403, Sullivan County, Tennessee",2528,48.6,11.1,1091,5,187,1234,31591,122,65,28
1400000US47163040500,47163040500,"Census Tract 405, Sullivan County, Tennessee",4439,46.2,9.1,1560,4,248,1841,21380,313,71,24
1400000US47163040600,47163040600,"Census Tract 406, Sullivan County, Tennessee",3491,39.4,20.7,1017,8,108,1473,22342,255,80,38
1400000US47163040700,47163040700,"Census Tract 407, Sullivan County, Tennessee",2668,47.4,2.4,1047,1,113,1211,36563,458,290,8
1400000US47163040800,47163040800,"Census Tract 408, Sullivan County, Tennessee",3272,43.7,6,1167,3,216,1481,26615,176,91,39
1400000US47163040900,47163040900,"Census Tract 409, Sullivan County, Tennessee",3286,49.2,13.2,1315,6,134,1341,44489,433,359,6
1400000US47163041000,47163041000,"Census Tract 410, Sullivan County, Tennessee",4247,55.1,8.5,1921,5,253,1694,67273,773,376,0
1400000US47163041100,47163041100,"Census Tract 411, Sullivan County, Tennessee",2317,49.2,2.8,1000,1,132,1199,42005,284,217,36
1400000US47163041200,47163041200,"Census Tract 412, Sullivan County, Tennessee",6491,53.4,4.5,2964,2,347,2948,39947,923,559,0
1400000US47163041300,47163041300,"Census Tract 413, Sullivan County, Tennessee",4166,55.8,8.7,1851,5,227,1707,62277,478,297,30
1400000US47163041400,47163041400,"Census Tract 414, Sullivan County, Tennessee",4770,50.6,10.6,2110,5,383,2126,41828,368,110,38
1400000US47163041500,47163041500,"Census Tract 415, Sullivan County, Tennessee",2734,54.8,3.6,1221,2,118,1214,68571,503,405,7
1400000US47163041600,47163041600,"Census Tract 416, Sullivan County, Tennessee",2708,49.7,10.7,1083,5,123,1223,36525,168,123,39
1400000US47163041700,47163041700,"Census Tract 417, Sullivan County, Tennessee",3561,41.2,10,1164,4,71,1540,31163,180,72,0
1400000US47163041800,47163041800,"Census Tract 418, Sullivan County, Tennessee",5030,45.7,20.1,1780,9,368,2174,29676,186,88,0
