GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP
Id,Id2,Geography,Total; Estimate; Population 16 years and over,Employment/Population Ratio; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,No of Employment,No of Unemployment
1400000US47143975200,47143975200,"Census Tract 9752, Rhea County, Tennessee",4637,53.2,12.1,2467,6
1400000US47143975300,47143975300,"Census Tract 9753, Rhea County, Tennessee",4611,46.2,13.3,2130,6
1400000US47143975401,47143975401,"Census Tract 9754.01, Rhea County, Tennessee",5931,42.3,12.6,2509,5
1400000US47143975402,47143975402,"Census Tract 9754.02, Rhea County, Tennessee",2513,53.5,4.1,1344,2
1400000US47145030100,47145030100,"Census Tract 301, Roane County, Tennessee",2686,56.6,3.6,1520,2
1400000US47145030201,47145030201,"Census Tract 302.01, Roane County, Tennessee",5069,51,12.5,2585,6
1400000US47145030202,47145030202,"Census Tract 302.02, Roane County, Tennessee",5930,48.3,6.3,2864,3
1400000US47145030300,47145030300,"Census Tract 303, Roane County, Tennessee",5182,43.3,7.5,2244,3
1400000US47145030400,47145030400,"Census Tract 304, Roane County, Tennessee",5294,56.1,7.4,2970,4
1400000US47145030500,47145030500,"Census Tract 305, Roane County, Tennessee",3656,37.5,14.8,1371,6
1400000US47145030600,47145030600,"Census Tract 306, Roane County, Tennessee",3117,51,14,1590,7
1400000US47145030700,47145030700,"Census Tract 307, Roane County, Tennessee",3628,45.4,9.5,1647,4
1400000US47145030800,47145030800,"Census Tract 308, Roane County, Tennessee",4598,37.4,17.9,1720,7
1400000US47145030900,47145030900,"Census Tract 309, Roane County, Tennessee",4777,43.6,7.5,2083,3
1400000US47145980100,47145980100,"Census Tract 9801, Roane County, Tennessee",0,-,-,#VALUE!,#VALUE!
1400000US47147080101,47147080101,"Census Tract 801.01, Robertson County, Tennessee",3090,61.3,6.5,1894,4
1400000US47147080103,47147080103,"Census Tract 801.03, Robertson County, Tennessee",4763,64.6,5.6,3077,4
1400000US47147080104,47147080104,"Census Tract 801.04, Robertson County, Tennessee",5678,58.7,7.8,3333,5
1400000US47147080200,47147080200,"Census Tract 802, Robertson County, Tennessee",4729,62.7,9.2,2965,6
1400000US47147080301,47147080301,"Census Tract 803.01, Robertson County, Tennessee",2053,54.6,7,1121,4
1400000US47147080302,47147080302,"Census Tract 803.02, Robertson County, Tennessee",2112,57.1,10.9,1206,6
1400000US47147080401,47147080401,"Census Tract 804.01, Robertson County, Tennessee",3771,53.5,11.7,2017,6
1400000US47147080402,47147080402,"Census Tract 804.02, Robertson County, Tennessee",3720,57.3,7.8,2132,4
1400000US47147080500,47147080500,"Census Tract 805, Robertson County, Tennessee",3400,61.6,6.3,2094,4
1400000US47147080603,47147080603,"Census Tract 806.03, Robertson County, Tennessee",3428,59.5,9.8,2040,6
1400000US47147080604,47147080604,"Census Tract 806.04, Robertson County, Tennessee",3110,64.7,9.6,2012,6
1400000US47147080605,47147080605,"Census Tract 806.05, Robertson County, Tennessee",2347,68.1,7.2,1598,5
1400000US47147080606,47147080606,"Census Tract 806.06, Robertson County, Tennessee",4484,58.7,15.3,2632,9
1400000US47147080700,47147080700,"Census Tract 807, Robertson County, Tennessee",5763,60,4.3,3458,3
1400000US47149040101,47149040101,"Census Tract 401.01, Rutherford County, Tennessee",2534,62.2,8,1576,5
1400000US47149040102,47149040102,"Census Tract 401.02, Rutherford County, Tennessee",2630,70.9,5.8,1865,4
1400000US47149040103,47149040103,"Census Tract 401.03, Rutherford County, Tennessee",5868,81.5,2.1,4782,2
1400000US47149040104,47149040104,"Census Tract 401.04, Rutherford County, Tennessee",3498,66.2,4.9,2316,3
1400000US47149040105,47149040105,"Census Tract 401.05, Rutherford County, Tennessee",3269,64.1,11,2095,7
1400000US47149040200,47149040200,"Census Tract 402, Rutherford County, Tennessee",2665,62.6,9.4,1668,6
1400000US47149040302,47149040302,"Census Tract 403.02, Rutherford County, Tennessee",6598,63,7.3,4157,5
1400000US47149040303,47149040303,"Census Tract 403.03, Rutherford County, Tennessee",1656,60.9,4.8,1009,3
1400000US47149040304,47149040304,"Census Tract 403.04, Rutherford County, Tennessee",1816,64.8,5.8,1177,4
1400000US47149040305,47149040305,"Census Tract 403.05, Rutherford County, Tennessee",1756,60.8,7.2,1068,4
1400000US47149040306,47149040306,"Census Tract 403.06, Rutherford County, Tennessee",3492,76.2,5.8,2661,4
1400000US47149040307,47149040307,"Census Tract 403.07, Rutherford County, Tennessee",2430,75.4,3.3,1832,2
1400000US47149040308,47149040308,"Census Tract 403.08, Rutherford County, Tennessee",4631,78.3,3.8,3626,3
1400000US47149040403,47149040403,"Census Tract 404.03, Rutherford County, Tennessee",5710,67.1,5.2,3831,3
1400000US47149040501,47149040501,"Census Tract 405.01, Rutherford County, Tennessee",5646,66.9,4.1,3777,3
1400000US47149040502,47149040502,"Census Tract 405.02, Rutherford County, Tennessee",5232,64.5,5.5,3375,4
1400000US47149040600,47149040600,"Census Tract 406, Rutherford County, Tennessee",3853,61.9,10.8,2385,7
1400000US47149040701,47149040701,"Census Tract 407.01, Rutherford County, Tennessee",6663,66.2,4.6,4411,3
1400000US47149040702,47149040702,"Census Tract 407.02, Rutherford County, Tennessee",3942,66,2.3,2602,2
1400000US47149040805,47149040805,"Census Tract 408.05, Rutherford County, Tennessee",6629,69.2,8.1,4587,6
1400000US47149040806,47149040806,"Census Tract 408.06, Rutherford County, Tennessee",6114,60,11.7,3668,7
1400000US47149040807,47149040807,"Census Tract 408.07, Rutherford County, Tennessee",4202,69.9,1.7,2937,1
1400000US47149040808,47149040808,"Census Tract 408.08, Rutherford County, Tennessee",5514,65.3,4.5,3601,3
1400000US47149040809,47149040809,"Census Tract 408.09, Rutherford County, Tennessee",3086,67.7,2.9,2089,2
1400000US47149040810,47149040810,"Census Tract 408.10, Rutherford County, Tennessee",1853,61.7,5,1143,3
1400000US47149040901,47149040901,"Census Tract 409.01, Rutherford County, Tennessee",2318,74.7,4.3,1732,3
1400000US47149040902,47149040902,"Census Tract 409.02, Rutherford County, Tennessee",7952,70.9,3.3,5638,2
1400000US47149040903,47149040903,"Census Tract 409.03, Rutherford County, Tennessee",8861,77.6,3,6876,2
1400000US47149040904,47149040904,"Census Tract 409.04, Rutherford County, Tennessee",3792,61.7,9.9,2340,6
1400000US47149040905,47149040905,"Census Tract 409.05, Rutherford County, Tennessee",7249,62.5,8.3,4531,5
1400000US47149041000,47149041000,"Census Tract 410, Rutherford County, Tennessee",5746,61.6,5.7,3540,4
1400000US47149041101,47149041101,"Census Tract 411.01, Rutherford County, Tennessee",5572,68.6,5,3822,3
1400000US47149041102,47149041102,"Census Tract 411.02, Rutherford County, Tennessee",2419,60.7,7.1,1468,4
1400000US47149041201,47149041201,"Census Tract 412.01, Rutherford County, Tennessee",4101,61.8,3,2534,2
1400000US47149041202,47149041202,"Census Tract 412.02, Rutherford County, Tennessee",3322,67.4,11.6,2239,8
1400000US47149041301,47149041301,"Census Tract 413.01, Rutherford County, Tennessee",4107,58.8,6.2,2415,4
1400000US47149041302,47149041302,"Census Tract 413.02, Rutherford County, Tennessee",4993,58.5,7.3,2921,4
1400000US47149041401,47149041401,"Census Tract 414.01, Rutherford County, Tennessee",3899,63.8,2.9,2488,2
1400000US47149041402,47149041402,"Census Tract 414.02, Rutherford County, Tennessee",5064,67.2,9.9,3403,7
1400000US47149041403,47149041403,"Census Tract 414.03, Rutherford County, Tennessee",6589,67,8.8,4415,6
1400000US47149041500,47149041500,"Census Tract 415, Rutherford County, Tennessee",2865,26.4,24,756,6
1400000US47149041600,47149041600,"Census Tract 416, Rutherford County, Tennessee",5795,55,14.4,3187,8
1400000US47149041700,47149041700,"Census Tract 417, Rutherford County, Tennessee",4077,59.7,9.5,2434,6
1400000US47149041800,47149041800,"Census Tract 418, Rutherford County, Tennessee",3544,40.4,12.1,1432,5
1400000US47149041900,47149041900,"Census Tract 419, Rutherford County, Tennessee",3388,54.7,11.6,1853,6
1400000US47149042000,47149042000,"Census Tract 420, Rutherford County, Tennessee",3783,60.5,9.7,2289,6
1400000US47149042100,47149042100,"Census Tract 421, Rutherford County, Tennessee",7421,65.1,11.1,4831,7
1400000US47149042200,47149042200,"Census Tract 422, Rutherford County, Tennessee",4494,56.5,8.2,2539,5
1400000US47149042300,47149042300,"Census Tract 423, Rutherford County, Tennessee",5568,68.7,7.2,3825,5
1400000US47151975000,47151975000,"Census Tract 9750, Scott County, Tennessee",3046,40.9,16.4,1246,7
1400000US47151975100,47151975100,"Census Tract 9751, Scott County, Tennessee",5150,49.9,12,2570,6
1400000US47151975200,47151975200,"Census Tract 9752, Scott County, Tennessee",5139,43.5,16.8,2235,7
1400000US47151975300,47151975300,"Census Tract 9753, Scott County, Tennessee",1719,39.6,11.3,681,4
1400000US47151975400,47151975400,"Census Tract 9754, Scott County, Tennessee",2217,47,12.4,1042,6
1400000US47153060101,47153060101,"Census Tract 601.01, Sequatchie County, Tennessee",6676,46.8,9.7,3124,5
1400000US47153060102,47153060102,"Census Tract 601.02, Sequatchie County, Tennessee",1742,44.5,16.4,775,7
1400000US47153060200,47153060200,"Census Tract 602, Sequatchie County, Tennessee",3209,55.4,4.1,1778,2
1400000US47155080101,47155080101,"Census Tract 801.01, Sevier County, Tennessee",3093,56.8,13.2,1757,7
1400000US47155080102,47155080102,"Census Tract 801.02, Sevier County, Tennessee",5047,57.1,10.1,2882,6
1400000US47155080201,47155080201,"Census Tract 802.01, Sevier County, Tennessee",6369,63.8,3.3,4063,2
1400000US47155080202,47155080202,"Census Tract 802.02, Sevier County, Tennessee",4166,57.5,9,2395,5
1400000US47155080300,47155080300,"Census Tract 803, Sevier County, Tennessee",4332,62.3,7.1,2699,4
1400000US47155080400,47155080400,"Census Tract 804, Sevier County, Tennessee",6192,60.3,6.8,3734,4
1400000US47155080500,47155080500,"Census Tract 805, Sevier County, Tennessee",3782,58.4,7.6,2209,4
1400000US47155080601,47155080601,"Census Tract 806.01, Sevier County, Tennessee",3538,68.7,6.7,2431,5
1400000US47155080602,47155080602,"Census Tract 806.02, Sevier County, Tennessee",7816,59.8,11.8,4674,7
1400000US47155080700,47155080700,"Census Tract 807, Sevier County, Tennessee",6295,57,8,3588,5
1400000US47155080801,47155080801,"Census Tract 808.01, Sevier County, Tennessee",2425,53.9,7.2,1307,4
1400000US47155080802,47155080802,"Census Tract 808.02, Sevier County, Tennessee",5814,62.1,4.3,3610,3
1400000US47155080901,47155080901,"Census Tract 809.01, Sevier County, Tennessee",2971,53.3,7.7,1584,4
1400000US47155080902,47155080902,"Census Tract 809.02, Sevier County, Tennessee",4064,55.7,7.2,2264,4
1400000US47155081000,47155081000,"Census Tract 810, Sevier County, Tennessee",4999,59.9,3.8,2994,2
1400000US47155081101,47155081101,"Census Tract 811.01, Sevier County, Tennessee",1562,50,4.3,781,2
1400000US47155081102,47155081102,"Census Tract 811.02, Sevier County, Tennessee",3274,56.1,5.5,1837,3
1400000US47155980100,47155980100,"Census Tract 9801, Sevier County, Tennessee",0,-,-,#VALUE!,#VALUE!
1400000US47157000100,47157000100,"Census Tract 1, Shelby County, Tennessee",5501,62.3,11.3,3427,7
1400000US47157000200,47157000200,"Census Tract 2, Shelby County, Tennessee",669,43.6,30.6,292,13
1400000US47157000300,47157000300,"Census Tract 3, Shelby County, Tennessee",828,36.8,23.4,305,9
1400000US47157000400,47157000400,"Census Tract 4, Shelby County, Tennessee",1345,45,23.2,605,10
1400000US47157000600,47157000600,"Census Tract 6, Shelby County, Tennessee",1644,30.2,25.4,496,8
1400000US47157000700,47157000700,"Census Tract 7, Shelby County, Tennessee",3762,47.7,20.9,1794,10
1400000US47157000800,47157000800,"Census Tract 8, Shelby County, Tennessee",1557,40.8,16.1,635,7
1400000US47157000900,47157000900,"Census Tract 9, Shelby County, Tennessee",1962,32.4,27.9,636,9
1400000US47157001100,47157001100,"Census Tract 11, Shelby County, Tennessee",2349,60.8,11,1428,7
1400000US47157001200,47157001200,"Census Tract 12, Shelby County, Tennessee",2775,57.6,9.7,1598,6
1400000US47157001300,47157001300,"Census Tract 13, Shelby County, Tennessee",2778,39.9,14.4,1108,6
1400000US47157001400,47157001400,"Census Tract 14, Shelby County, Tennessee",1201,52,11.6,625,6
1400000US47157001500,47157001500,"Census Tract 15, Shelby County, Tennessee",1202,39.6,21.3,476,8
1400000US47157001600,47157001600,"Census Tract 16, Shelby County, Tennessee",2916,52.3,11.8,1525,6
1400000US47157001700,47157001700,"Census Tract 17, Shelby County, Tennessee",3417,65,10.7,2221,7
1400000US47157001900,47157001900,"Census Tract 19, Shelby County, Tennessee",1172,38.9,20.3,456,8
1400000US47157002000,47157002000,"Census Tract 20, Shelby County, Tennessee",1340,45.7,18.3,612,8
1400000US47157002100,47157002100,"Census Tract 21, Shelby County, Tennessee",1052,50.8,8.9,534,5
1400000US47157002400,47157002400,"Census Tract 24, Shelby County, Tennessee",1793,53.3,19.4,956,10
1400000US47157002500,47157002500,"Census Tract 25, Shelby County, Tennessee",2535,56.9,7.4,1442,4
1400000US47157002600,47157002600,"Census Tract 26, Shelby County, Tennessee",2282,70.6,3.8,1611,3
1400000US47157002700,47157002700,"Census Tract 27, Shelby County, Tennessee",1652,57.8,6.6,955,4
1400000US47157002800,47157002800,"Census Tract 28, Shelby County, Tennessee",2689,42.2,13.2,1135,6
1400000US47157002900,47157002900,"Census Tract 29, Shelby County, Tennessee",3973,66.3,9.5,2634,6
1400000US47157003000,47157003000,"Census Tract 30, Shelby County, Tennessee",3047,46.4,10.1,1414,5
1400000US47157003100,47157003100,"Census Tract 31, Shelby County, Tennessee",3174,71.2,6,2260,4
1400000US47157003200,47157003200,"Census Tract 32, Shelby County, Tennessee",3280,60.6,5.2,1988,3
1400000US47157003300,47157003300,"Census Tract 33, Shelby County, Tennessee",2002,70.4,0,1409,0
1400000US47157003400,47157003400,"Census Tract 34, Shelby County, Tennessee",2058,69.5,6.6,1430,5
1400000US47157003500,47157003500,"Census Tract 35, Shelby County, Tennessee",2777,73.2,4.6,2033,3
1400000US47157003600,47157003600,"Census Tract 36, Shelby County, Tennessee",1578,67.8,4.7,1070,3
1400000US47157003700,47157003700,"Census Tract 37, Shelby County, Tennessee",1213,39.9,6.2,484,2
1400000US47157003800,47157003800,"Census Tract 38, Shelby County, Tennessee",1075,50.4,3.9,542,2
1400000US47157003900,47157003900,"Census Tract 39, Shelby County, Tennessee",1213,36.9,14.3,448,5
1400000US47157004200,47157004200,"Census Tract 42, Shelby County, Tennessee",2560,84.5,3,2163,3
1400000US47157004300,47157004300,"Census Tract 43, Shelby County, Tennessee",1327,76.8,4.3,1019,3
1400000US47157004500,47157004500,"Census Tract 45, Shelby County, Tennessee",317,50.8,15.3,161,8
1400000US47157004600,47157004600,"Census Tract 46, Shelby County, Tennessee",1048,59.4,11.8,623,7
1400000US47157005000,47157005000,"Census Tract 50, Shelby County, Tennessee",806,29.5,28.1,238,8
1400000US47157005300,47157005300,"Census Tract 53, Shelby County, Tennessee",2741,38.7,25.1,1061,10
1400000US47157005500,47157005500,"Census Tract 55, Shelby County, Tennessee",1603,38.9,32.3,624,13
1400000US47157005600,47157005600,"Census Tract 56, Shelby County, Tennessee",3106,43.2,17.6,1342,8
1400000US47157005700,47157005700,"Census Tract 57, Shelby County, Tennessee",1879,40.1,34.3,753,14
1400000US47157005800,47157005800,"Census Tract 58, Shelby County, Tennessee",850,30.1,42.3,256,13
1400000US47157005900,47157005900,"Census Tract 59, Shelby County, Tennessee",1810,39.9,20.5,722,8
1400000US47157006000,47157006000,"Census Tract 60, Shelby County, Tennessee",1702,28.6,35.5,487,10
1400000US47157006200,47157006200,"Census Tract 62, Shelby County, Tennessee",1806,48.7,22.5,880,11
1400000US47157006300,47157006300,"Census Tract 63, Shelby County, Tennessee",2109,76.6,3.2,1615,2
1400000US47157006400,47157006400,"Census Tract 64, Shelby County, Tennessee",1490,42.1,23.5,627,10
1400000US47157006500,47157006500,"Census Tract 65, Shelby County, Tennessee",1986,41,12.6,814,5
1400000US47157006600,47157006600,"Census Tract 66, Shelby County, Tennessee",1750,68.9,5.9,1206,4
1400000US47157006700,47157006700,"Census Tract 67, Shelby County, Tennessee",2321,41,23.8,952,10
1400000US47157006800,47157006800,"Census Tract 68, Shelby County, Tennessee",1915,40.3,19.3,772,8
1400000US47157006900,47157006900,"Census Tract 69, Shelby County, Tennessee",2641,36,24.8,951,9
1400000US47157007000,47157007000,"Census Tract 70, Shelby County, Tennessee",2979,55.7,16.3,1659,9
1400000US47157007100,47157007100,"Census Tract 71, Shelby County, Tennessee",1997,56.6,4.7,1130,3
1400000US47157007200,47157007200,"Census Tract 72, Shelby County, Tennessee",2149,82.3,3.4,1769,3
1400000US47157007300,47157007300,"Census Tract 73, Shelby County, Tennessee",4724,45,14.5,2126,7
1400000US47157007400,47157007400,"Census Tract 74, Shelby County, Tennessee",2722,74.9,2.5,2039,2
1400000US47157007500,47157007500,"Census Tract 75, Shelby County, Tennessee",989,37.1,22.2,367,8
1400000US47157007810,47157007810,"Census Tract 78.10, Shelby County, Tennessee",1852,34.1,28.8,632,10
1400000US47157007821,47157007821,"Census Tract 78.21, Shelby County, Tennessee",4260,32.7,38.6,1393,13
1400000US47157007822,47157007822,"Census Tract 78.22, Shelby County, Tennessee",1186,50.9,15.5,604,8
1400000US47157007900,47157007900,"Census Tract 79, Shelby County, Tennessee",4555,45.4,21.1,2068,10
1400000US47157008000,47157008000,"Census Tract 80, Shelby County, Tennessee",4062,60.1,9.7,2441,6
1400000US47157008110,47157008110,"Census Tract 81.10, Shelby County, Tennessee",1921,46.9,17.6,901,8
1400000US47157008120,47157008120,"Census Tract 81.20, Shelby County, Tennessee",3742,40.2,15.9,1504,6
1400000US47157008200,47157008200,"Census Tract 82, Shelby County, Tennessee",3803,46.2,20.1,1757,9
1400000US47157008500,47157008500,"Census Tract 85, Shelby County, Tennessee",3280,60.1,3,1971,2
1400000US47157008600,47157008600,"Census Tract 86, Shelby County, Tennessee",4785,68.5,6,3278,4
1400000US47157008700,47157008700,"Census Tract 87, Shelby County, Tennessee",3378,63.4,5.5,2142,3
1400000US47157008800,47157008800,"Census Tract 88, Shelby County, Tennessee",5564,56.2,15.4,3127,9
1400000US47157008900,47157008900,"Census Tract 89, Shelby County, Tennessee",2919,49.7,13.9,1451,7
1400000US47157009100,47157009100,"Census Tract 91, Shelby County, Tennessee",2086,52.3,11,1091,6
1400000US47157009200,47157009200,"Census Tract 92, Shelby County, Tennessee",5647,68.5,2.6,3868,2
1400000US47157009300,47157009300,"Census Tract 93, Shelby County, Tennessee",3822,55.8,9.3,2133,5
1400000US47157009400,47157009400,"Census Tract 94, Shelby County, Tennessee",3173,60.8,3.4,1929,2
1400000US47157009500,47157009500,"Census Tract 95, Shelby County, Tennessee",5283,66.1,6.3,3492,4
1400000US47157009600,47157009600,"Census Tract 96, Shelby County, Tennessee",4279,61.9,2.3,2649,1
1400000US47157009700,47157009700,"Census Tract 97, Shelby County, Tennessee",2038,56.7,16.4,1156,9
1400000US47157009800,47157009800,"Census Tract 98, Shelby County, Tennessee",2831,52,9.7,1472,5
1400000US47157009901,47157009901,"Census Tract 99.01, Shelby County, Tennessee",2324,54.5,14.8,1267,8
1400000US47157009902,47157009902,"Census Tract 99.02, Shelby County, Tennessee",1938,52.9,20.7,1025,11
1400000US47157010000,47157010000,"Census Tract 100, Shelby County, Tennessee",5660,44.2,29,2502,13
1400000US47157010110,47157010110,"Census Tract 101.10, Shelby County, Tennessee",5015,46.5,24.3,2332,11
1400000US47157010120,47157010120,"Census Tract 101.20, Shelby County, Tennessee",3156,52,12.9,1641,7
1400000US47157010210,47157010210,"Census Tract 102.10, Shelby County, Tennessee",4048,48.9,16.4,1979,8
1400000US47157010220,47157010220,"Census Tract 102.20, Shelby County, Tennessee",5332,50,13.5,2666,7
1400000US47157010300,47157010300,"Census Tract 103, Shelby County, Tennessee",999,51.4,14.4,513,7
1400000US47157010500,47157010500,"Census Tract 105, Shelby County, Tennessee",1342,37.8,16.1,507,6
1400000US47157010610,47157010610,"Census Tract 106.10, Shelby County, Tennessee",5290,57.5,15.6,3042,9
1400000US47157010620,47157010620,"Census Tract 106.20, Shelby County, Tennessee",2230,64.2,18,1432,12
1400000US47157010630,47157010630,"Census Tract 106.30, Shelby County, Tennessee",2872,61.1,14.9,1755,9
1400000US47157010710,47157010710,"Census Tract 107.10, Shelby County, Tennessee",3700,58.9,13.4,2179,8
1400000US47157010720,47157010720,"Census Tract 107.20, Shelby County, Tennessee",2908,62.4,14.9,1815,9
1400000US47157010810,47157010810,"Census Tract 108.10, Shelby County, Tennessee",4530,62.4,14.9,2827,9
1400000US47157010820,47157010820,"Census Tract 108.20, Shelby County, Tennessee",3645,63.9,5.9,2329,4
1400000US47157011010,47157011010,"Census Tract 110.10, Shelby County, Tennessee",3283,49.5,11.6,1625,6
1400000US47157011020,47157011020,"Census Tract 110.20, Shelby County, Tennessee",983,62.8,11.5,617,7
1400000US47157011100,47157011100,"Census Tract 111, Shelby County, Tennessee",1406,43.9,11.6,617,5
1400000US47157011200,47157011200,"Census Tract 112, Shelby County, Tennessee",1274,45.4,23.1,578,10
1400000US47157011300,47157011300,"Census Tract 113, Shelby County, Tennessee",1178,51.4,7.1,605,4
1400000US47157011400,47157011400,"Census Tract 114, Shelby County, Tennessee",4387,19.8,21.1,869,4
1400000US47157011500,47157011500,"Census Tract 115, Shelby County, Tennessee",1938,39.6,24.6,767,10
1400000US47157011600,47157011600,"Census Tract 116, Shelby County, Tennessee",2167,37,35.9,802,13
1400000US47157011700,47157011700,"Census Tract 117, Shelby County, Tennessee",1241,35.1,31.7,436,11
1400000US47157011800,47157011800,"Census Tract 118, Shelby County, Tennessee",4534,61.5,14,2788,9
1400000US47157020101,47157020101,"Census Tract 201.01, Shelby County, Tennessee",3179,49,13.9,1558,7
1400000US47157020102,47157020102,"Census Tract 201.02, Shelby County, Tennessee",2555,53.4,10.9,1364,6
1400000US47157020210,47157020210,"Census Tract 202.10, Shelby County, Tennessee",4524,63.7,9.7,2882,6
1400000US47157020221,47157020221,"Census Tract 202.21, Shelby County, Tennessee",2504,56.1,12.7,1405,7
1400000US47157020222,47157020222,"Census Tract 202.22, Shelby County, Tennessee",2358,58.7,16.5,1384,10
1400000US47157020300,47157020300,"Census Tract 203, Shelby County, Tennessee",4509,54.1,7.8,2439,4
1400000US47157020400,47157020400,"Census Tract 204, Shelby County, Tennessee",923,31.7,18.6,293,6
1400000US47157020511,47157020511,"Census Tract 205.11, Shelby County, Tennessee",1730,56.8,12.2,983,7
1400000US47157020512,47157020512,"Census Tract 205.12, Shelby County, Tennessee",4085,57.8,14.1,2361,8
1400000US47157020521,47157020521,"Census Tract 205.21, Shelby County, Tennessee",2784,54.6,16.3,1520,9
1400000US47157020523,47157020523,"Census Tract 205.23, Shelby County, Tennessee",2164,59.2,13.6,1281,8
1400000US47157020524,47157020524,"Census Tract 205.24, Shelby County, Tennessee",3514,58.1,13.7,2042,8
1400000US47157020531,47157020531,"Census Tract 205.31, Shelby County, Tennessee",3959,66.8,8.6,2645,6
1400000US47157020532,47157020532,"Census Tract 205.32, Shelby County, Tennessee",4539,50.9,10.5,2310,5
1400000US47157020541,47157020541,"Census Tract 205.41, Shelby County, Tennessee",4190,60.2,15.3,2522,9
1400000US47157020542,47157020542,"Census Tract 205.42, Shelby County, Tennessee",3482,63.1,13.1,2197,8
1400000US47157020610,47157020610,"Census Tract 206.10, Shelby County, Tennessee",2799,72.3,5.4,2024,4
1400000US47157020621,47157020621,"Census Tract 206.21, Shelby County, Tennessee",5159,64.2,10.5,3312,7
1400000US47157020622,47157020622,"Census Tract 206.22, Shelby County, Tennessee",3535,52.5,5.8,1856,3
1400000US47157020632,47157020632,"Census Tract 206.32, Shelby County, Tennessee",4216,66.1,4.3,2787,3
1400000US47157020633,47157020633,"Census Tract 206.33, Shelby County, Tennessee",2625,66.1,0.4,1735,0
1400000US47157020634,47157020634,"Census Tract 206.34, Shelby County, Tennessee",2548,60.1,4.3,1531,3
1400000US47157020635,47157020635,"Census Tract 206.35, Shelby County, Tennessee",2175,59.4,6.2,1292,4
1400000US47157020642,47157020642,"Census Tract 206.42, Shelby County, Tennessee",6954,68.9,4.2,4791,3
1400000US47157020643,47157020643,"Census Tract 206.43, Shelby County, Tennessee",6482,61.7,5,3999,3
1400000US47157020644,47157020644,"Census Tract 206.44, Shelby County, Tennessee",6788,69.8,6.3,4738,4
1400000US47157020651,47157020651,"Census Tract 206.51, Shelby County, Tennessee",5559,57,7.9,3169,5
1400000US47157020652,47157020652,"Census Tract 206.52, Shelby County, Tennessee",4161,66.9,9.2,2784,6
1400000US47157020700,47157020700,"Census Tract 207, Shelby County, Tennessee",2008,55.1,7.1,1106,4
1400000US47157020810,47157020810,"Census Tract 208.10, Shelby County, Tennessee",2721,60.1,4.2,1635,3
1400000US47157020820,47157020820,"Census Tract 208.20, Shelby County, Tennessee",6018,67.1,2.6,4038,2
1400000US47157020831,47157020831,"Census Tract 208.31, Shelby County, Tennessee",3109,62.5,5.6,1943,4
1400000US47157020832,47157020832,"Census Tract 208.32, Shelby County, Tennessee",7276,65.6,2.8,4773,2
1400000US47157020900,47157020900,"Census Tract 209, Shelby County, Tennessee",6605,69.9,0.5,4617,0
1400000US47157021010,47157021010,"Census Tract 210.10, Shelby County, Tennessee",12938,73.6,2.5,9522,2
1400000US47157021020,47157021020,"Census Tract 210.20, Shelby County, Tennessee",4934,65.8,3.3,3247,2
1400000US47157021111,47157021111,"Census Tract 211.11, Shelby County, Tennessee",2945,72.3,5.3,2129,4
1400000US47157021112,47157021112,"Census Tract 211.12, Shelby County, Tennessee",5398,66.4,10,3584,7
1400000US47157021113,47157021113,"Census Tract 211.13, Shelby County, Tennessee",2879,69.7,12,2007,8
1400000US47157021121,47157021121,"Census Tract 211.21, Shelby County, Tennessee",4309,67.3,7.6,2900,5
1400000US47157021122,47157021122,"Census Tract 211.22, Shelby County, Tennessee",3984,68.9,11.3,2745,8
1400000US47157021124,47157021124,"Census Tract 211.24, Shelby County, Tennessee",6142,72.8,7.3,4471,5
1400000US47157021125,47157021125,"Census Tract 211.25, Shelby County, Tennessee",3697,68,2.9,2514,2
1400000US47157021126,47157021126,"Census Tract 211.26, Shelby County, Tennessee",3534,73.6,1.9,2601,1
1400000US47157021135,47157021135,"Census Tract 211.35, Shelby County, Tennessee",5086,70.1,6.4,3565,4
1400000US47157021136,47157021136,"Census Tract 211.36, Shelby County, Tennessee",4088,69.6,4.6,2845,3
1400000US47157021137,47157021137,"Census Tract 211.37, Shelby County, Tennessee",5827,68.8,4.6,4009,3
1400000US47157021138,47157021138,"Census Tract 211.38, Shelby County, Tennessee",2604,70.5,6.3,1836,4
1400000US47157021139,47157021139,"Census Tract 211.39, Shelby County, Tennessee",3451,62.9,3.3,2171,2
1400000US47157021140,47157021140,"Census Tract 211.40, Shelby County, Tennessee",4076,68.7,7.9,2800,5
1400000US47157021141,47157021141,"Census Tract 211.41, Shelby County, Tennessee",5931,73.8,5.8,4377,4
1400000US47157021142,47157021142,"Census Tract 211.42, Shelby County, Tennessee",3151,74.2,3.4,2338,3
1400000US47157021200,47157021200,"Census Tract 212, Shelby County, Tennessee",4054,0,-,0,#VALUE!
1400000US47157021311,47157021311,"Census Tract 213.11, Shelby County, Tennessee",3703,52.8,3.4,1955,2
1400000US47157021312,47157021312,"Census Tract 213.12, Shelby County, Tennessee",1843,74.6,3.1,1375,2
1400000US47157021320,47157021320,"Census Tract 213.20, Shelby County, Tennessee",4677,66.6,2.2,3115,1
1400000US47157021331,47157021331,"Census Tract 213.31, Shelby County, Tennessee",2524,64,4.5,1615,3
