GEO.id,GEO.id2,GEO.display-label,HD01_VD10,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,AC
Id,Id2,Geography,Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,Alt Commuters
1400000US39107967800,39107967800,"Census Tract 9678, Mercer County, Ohio",19,0,0,0,33,52
1400000US39107967900,39107967900,"Census Tract 9679, Mercer County, Ohio",1,0,0,2,37,40
1400000US39107968000,39107968000,"Census Tract 9680, Mercer County, Ohio",8,0,0,2,44,54
1400000US39109300100,39109300100,"Census Tract 3001, Miami County, Ohio",0,0,12,0,0,12
1400000US39109315001,39109315001,"Census Tract 3150.01, Miami County, Ohio",0,0,13,8,13,34
1400000US39109315002,39109315002,"Census Tract 3150.02, Miami County, Ohio",17,0,0,0,84,101
1400000US39109315100,39109315100,"Census Tract 3151, Miami County, Ohio",18,0,0,20,32,70
1400000US39109315300,39109315300,"Census Tract 3153, Miami County, Ohio",8,0,0,0,16,24
1400000US39109320100,39109320100,"Census Tract 3201, Miami County, Ohio",33,0,0,0,0,33
1400000US39109325000,39109325000,"Census Tract 3250, Miami County, Ohio",0,0,0,0,41,41
1400000US39109330100,39109330100,"Census Tract 3301, Miami County, Ohio",0,0,3,0,33,36
1400000US39109340100,39109340100,"Census Tract 3401, Miami County, Ohio",3,0,5,0,14,22
1400000US39109345000,39109345000,"Census Tract 3450, Miami County, Ohio",0,0,0,19,140,159
1400000US39109350100,39109350100,"Census Tract 3501, Miami County, Ohio",0,0,0,0,0,0
1400000US39109355001,39109355001,"Census Tract 3550.01, Miami County, Ohio",1,0,0,0,31,32
1400000US39109355002,39109355002,"Census Tract 3550.02, Miami County, Ohio",0,0,5,0,26,31
1400000US39109365000,39109365000,"Census Tract 3650, Miami County, Ohio",7,0,0,12,86,105
1400000US39109365101,39109365101,"Census Tract 3651.01, Miami County, Ohio",0,0,8,0,7,15
1400000US39109365102,39109365102,"Census Tract 3651.02, Miami County, Ohio",50,0,17,14,1,82
1400000US39109365200,39109365200,"Census Tract 3652, Miami County, Ohio",16,0,0,9,78,103
1400000US39109365301,39109365301,"Census Tract 3653.01, Miami County, Ohio",22,0,0,10,47,79
1400000US39109365302,39109365302,"Census Tract 3653.02, Miami County, Ohio",13,0,0,0,0,13
1400000US39109380100,39109380100,"Census Tract 3801, Miami County, Ohio",0,0,0,0,21,21
1400000US39109390100,39109390100,"Census Tract 3901, Miami County, Ohio",8,0,0,0,3,11
1400000US39111966600,39111966600,"Census Tract 9666, Monroe County, Ohio",17,0,0,0,39,56
1400000US39111966700,39111966700,"Census Tract 9667, Monroe County, Ohio",29,0,1,0,49,79
1400000US39111966800,39111966800,"Census Tract 9668, Monroe County, Ohio",33,0,0,0,46,79
1400000US39111966900,39111966900,"Census Tract 9669, Monroe County, Ohio",9,0,0,0,16,25
1400000US39113000100,39113000100,"Census Tract 1, Montgomery County, Ohio",116,0,0,0,21,137
1400000US39113000200,39113000200,"Census Tract 2, Montgomery County, Ohio",62,0,0,0,23,85
1400000US39113000300,39113000300,"Census Tract 3, Montgomery County, Ohio",47,0,5,0,22,74
1400000US39113000400,39113000400,"Census Tract 4, Montgomery County, Ohio",104,0,0,0,25,129
1400000US39113000500,39113000500,"Census Tract 5, Montgomery County, Ohio",93,0,0,26,25,144
1400000US39113000600,39113000600,"Census Tract 6, Montgomery County, Ohio",32,0,0,0,0,32
1400000US39113000700,39113000700,"Census Tract 7, Montgomery County, Ohio",71,0,0,0,0,71
1400000US39113000801,39113000801,"Census Tract 8.01, Montgomery County, Ohio",37,0,0,0,21,58
1400000US39113000802,39113000802,"Census Tract 8.02, Montgomery County, Ohio",119,0,0,0,0,119
1400000US39113000900,39113000900,"Census Tract 9, Montgomery County, Ohio",80,0,0,0,16,96
1400000US39113001000,39113001000,"Census Tract 10, Montgomery County, Ohio",26,0,0,0,0,26
1400000US39113001100,39113001100,"Census Tract 11, Montgomery County, Ohio",210,0,0,10,13,233
1400000US39113001200,39113001200,"Census Tract 12, Montgomery County, Ohio",21,0,0,9,24,54
1400000US39113001501,39113001501,"Census Tract 15.01, Montgomery County, Ohio",92,0,0,45,198,335
1400000US39113001600,39113001600,"Census Tract 16, Montgomery County, Ohio",2,0,0,0,7,9
1400000US39113001700,39113001700,"Census Tract 17, Montgomery County, Ohio",48,0,0,0,25,73
1400000US39113001800,39113001800,"Census Tract 18, Montgomery County, Ohio",0,0,0,0,115,115
1400000US39113001900,39113001900,"Census Tract 19, Montgomery County, Ohio",127,0,0,46,65,238
1400000US39113002000,39113002000,"Census Tract 20, Montgomery County, Ohio",104,0,13,18,34,169
1400000US39113002200,39113002200,"Census Tract 22, Montgomery County, Ohio",60,0,0,23,45,128
1400000US39113002300,39113002300,"Census Tract 23, Montgomery County, Ohio",108,0,0,20,10,138
1400000US39113002400,39113002400,"Census Tract 24, Montgomery County, Ohio",93,0,0,0,0,93
1400000US39113002500,39113002500,"Census Tract 25, Montgomery County, Ohio",103,0,59,0,18,180
1400000US39113002600,39113002600,"Census Tract 26, Montgomery County, Ohio",57,0,0,0,17,74
1400000US39113002700,39113002700,"Census Tract 27, Montgomery County, Ohio",21,0,0,0,1,22
1400000US39113002800,39113002800,"Census Tract 28, Montgomery County, Ohio",34,0,0,0,37,71
1400000US39113002900,39113002900,"Census Tract 29, Montgomery County, Ohio",66,0,0,0,6,72
1400000US39113003000,39113003000,"Census Tract 30, Montgomery County, Ohio",41,0,0,0,9,50
1400000US39113003100,39113003100,"Census Tract 31, Montgomery County, Ohio",62,0,0,0,10,72
1400000US39113003201,39113003201,"Census Tract 32.01, Montgomery County, Ohio",115,0,0,0,104,219
1400000US39113003300,39113003300,"Census Tract 33, Montgomery County, Ohio",66,0,0,0,45,111
1400000US39113003402,39113003402,"Census Tract 34.02, Montgomery County, Ohio",30,0,0,47,1608,1685
1400000US39113003403,39113003403,"Census Tract 34.03, Montgomery County, Ohio",0,0,4,17,778,799
1400000US39113003404,39113003404,"Census Tract 34.04, Montgomery County, Ohio",60,0,0,18,128,206
1400000US39113003500,39113003500,"Census Tract 35, Montgomery County, Ohio",26,0,0,0,17,43
1400000US39113003800,39113003800,"Census Tract 38, Montgomery County, Ohio",150,0,0,0,17,167
1400000US39113003900,39113003900,"Census Tract 39, Montgomery County, Ohio",52,0,0,0,0,52
1400000US39113004100,39113004100,"Census Tract 41, Montgomery County, Ohio",113,0,0,0,0,113
1400000US39113004200,39113004200,"Census Tract 42, Montgomery County, Ohio",75,0,0,0,0,75
1400000US39113004300,39113004300,"Census Tract 43, Montgomery County, Ohio",89,0,0,0,8,97
1400000US39113004400,39113004400,"Census Tract 44, Montgomery County, Ohio",30,0,0,0,27,57
1400000US39113004600,39113004600,"Census Tract 46, Montgomery County, Ohio",90,0,0,0,22,112
1400000US39113010100,39113010100,"Census Tract 101, Montgomery County, Ohio",0,0,0,0,3,3
1400000US39113010200,39113010200,"Census Tract 102, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113020100,39113020100,"Census Tract 201, Montgomery County, Ohio",6,0,0,0,28,34
1400000US39113020200,39113020200,"Census Tract 202, Montgomery County, Ohio",0,0,0,0,67,67
1400000US39113020300,39113020300,"Census Tract 203, Montgomery County, Ohio",18,0,0,0,7,25
1400000US39113020400,39113020400,"Census Tract 204, Montgomery County, Ohio",14,0,0,16,42,72
1400000US39113020500,39113020500,"Census Tract 205, Montgomery County, Ohio",4,0,0,0,13,17
1400000US39113020601,39113020601,"Census Tract 206.01, Montgomery County, Ohio",0,0,0,0,4,4
1400000US39113020602,39113020602,"Census Tract 206.02, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113020700,39113020700,"Census Tract 207, Montgomery County, Ohio",13,0,19,0,0,32
1400000US39113020800,39113020800,"Census Tract 208, Montgomery County, Ohio",0,0,11,0,43,54
1400000US39113020900,39113020900,"Census Tract 209, Montgomery County, Ohio",76,0,0,9,17,102
1400000US39113021000,39113021000,"Census Tract 210, Montgomery County, Ohio",0,0,0,14,0,14
1400000US39113021100,39113021100,"Census Tract 211, Montgomery County, Ohio",21,0,8,5,0,34
1400000US39113021200,39113021200,"Census Tract 212, Montgomery County, Ohio",48,0,0,0,44,92
1400000US39113021301,39113021301,"Census Tract 213.01, Montgomery County, Ohio",8,0,8,8,2,26
1400000US39113021302,39113021302,"Census Tract 213.02, Montgomery County, Ohio",8,0,0,0,0,8
1400000US39113021400,39113021400,"Census Tract 214, Montgomery County, Ohio",0,0,0,6,23,29
1400000US39113021501,39113021501,"Census Tract 215.01, Montgomery County, Ohio",26,0,0,27,76,129
1400000US39113021502,39113021502,"Census Tract 215.02, Montgomery County, Ohio",2,0,0,0,63,65
1400000US39113021601,39113021601,"Census Tract 216.01, Montgomery County, Ohio",23,0,0,6,10,39
1400000US39113021602,39113021602,"Census Tract 216.02, Montgomery County, Ohio",7,0,0,0,6,13
1400000US39113021700,39113021700,"Census Tract 217, Montgomery County, Ohio",11,0,0,5,50,66
1400000US39113021800,39113021800,"Census Tract 218, Montgomery County, Ohio",36,0,8,5,12,61
1400000US39113021900,39113021900,"Census Tract 219, Montgomery County, Ohio",20,0,0,0,5,25
1400000US39113030100,39113030100,"Census Tract 301, Montgomery County, Ohio",153,0,0,0,64,217
1400000US39113030200,39113030200,"Census Tract 302, Montgomery County, Ohio",0,0,0,3,0,3
1400000US39113040101,39113040101,"Census Tract 401.01, Montgomery County, Ohio",0,0,0,0,5,5
1400000US39113040102,39113040102,"Census Tract 401.02, Montgomery County, Ohio",2,0,0,0,21,23
1400000US39113040103,39113040103,"Census Tract 401.03, Montgomery County, Ohio",0,0,22,0,8,30
1400000US39113040201,39113040201,"Census Tract 402.01, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113040203,39113040203,"Census Tract 402.03, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113040204,39113040204,"Census Tract 402.04, Montgomery County, Ohio",15,0,0,0,0,15
1400000US39113040302,39113040302,"Census Tract 403.02, Montgomery County, Ohio",36,0,0,8,13,57
1400000US39113040303,39113040303,"Census Tract 403.03, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113040305,39113040305,"Census Tract 403.05, Montgomery County, Ohio",3,0,0,35,8,46
1400000US39113040306,39113040306,"Census Tract 403.06, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113040401,39113040401,"Census Tract 404.01, Montgomery County, Ohio",2,0,0,0,71,73
1400000US39113040403,39113040403,"Census Tract 404.03, Montgomery County, Ohio",49,0,0,0,28,77
1400000US39113040405,39113040405,"Census Tract 404.05, Montgomery County, Ohio",13,0,0,0,0,13
1400000US39113040406,39113040406,"Census Tract 404.06, Montgomery County, Ohio",28,0,0,45,22,95
1400000US39113050101,39113050101,"Census Tract 501.01, Montgomery County, Ohio",37,0,12,0,66,115
1400000US39113050103,39113050103,"Census Tract 501.03, Montgomery County, Ohio",0,0,0,0,35,35
1400000US39113050104,39113050104,"Census Tract 501.04, Montgomery County, Ohio",7,0,0,0,4,11
1400000US39113050105,39113050105,"Census Tract 501.05, Montgomery County, Ohio",46,0,0,0,22,68
1400000US39113050301,39113050301,"Census Tract 503.01, Montgomery County, Ohio",22,0,0,17,9,48
1400000US39113050302,39113050302,"Census Tract 503.02, Montgomery County, Ohio",26,0,25,0,12,63
1400000US39113050303,39113050303,"Census Tract 503.03, Montgomery County, Ohio",26,0,0,0,54,80
1400000US39113050401,39113050401,"Census Tract 504.01, Montgomery County, Ohio",60,0,0,0,9,69
1400000US39113050402,39113050402,"Census Tract 504.02, Montgomery County, Ohio",9,0,0,8,7,24
1400000US39113050502,39113050502,"Census Tract 505.02, Montgomery County, Ohio",9,0,0,0,77,86
1400000US39113050503,39113050503,"Census Tract 505.03, Montgomery County, Ohio",0,0,0,0,49,49
1400000US39113050504,39113050504,"Census Tract 505.04, Montgomery County, Ohio",30,0,0,0,0,30
1400000US39113050600,39113050600,"Census Tract 506, Montgomery County, Ohio",0,0,0,0,8,8
1400000US39113060100,39113060100,"Census Tract 601, Montgomery County, Ohio",0,0,8,0,37,45
1400000US39113060200,39113060200,"Census Tract 602, Montgomery County, Ohio",0,0,0,0,5,5
1400000US39113060300,39113060300,"Census Tract 603, Montgomery County, Ohio",81,0,0,0,0,81
1400000US39113070101,39113070101,"Census Tract 701.01, Montgomery County, Ohio",106,0,8,0,52,166
1400000US39113070102,39113070102,"Census Tract 701.02, Montgomery County, Ohio",67,0,0,0,7,74
1400000US39113070201,39113070201,"Census Tract 702.01, Montgomery County, Ohio",5,0,0,0,15,20
1400000US39113070202,39113070202,"Census Tract 702.02, Montgomery County, Ohio",27,0,0,0,0,27
1400000US39113070300,39113070300,"Census Tract 703, Montgomery County, Ohio",46,0,0,0,28,74
1400000US39113070400,39113070400,"Census Tract 704, Montgomery County, Ohio",42,0,0,0,0,42
1400000US39113070500,39113070500,"Census Tract 705, Montgomery County, Ohio",98,0,0,0,30,128
1400000US39113070600,39113070600,"Census Tract 706, Montgomery County, Ohio",0,0,0,0,7,7
1400000US39113070700,39113070700,"Census Tract 707, Montgomery County, Ohio",27,0,0,0,0,27
1400000US39113080100,39113080100,"Census Tract 801, Montgomery County, Ohio",208,0,0,0,1,209
1400000US39113080200,39113080200,"Census Tract 802, Montgomery County, Ohio",41,0,0,0,0,41
1400000US39113080300,39113080300,"Census Tract 803, Montgomery County, Ohio",54,0,0,0,0,54
1400000US39113080400,39113080400,"Census Tract 804, Montgomery County, Ohio",77,0,0,0,42,119
1400000US39113080500,39113080500,"Census Tract 805, Montgomery County, Ohio",96,0,0,0,16,112
1400000US39113080600,39113080600,"Census Tract 806, Montgomery County, Ohio",10,0,0,5,12,27
1400000US39113080700,39113080700,"Census Tract 807, Montgomery County, Ohio",18,0,0,0,0,18
1400000US39113090302,39113090302,"Census Tract 903.02, Montgomery County, Ohio",0,0,17,0,31,48
1400000US39113090303,39113090303,"Census Tract 903.03, Montgomery County, Ohio",17,0,0,0,15,32
1400000US39113090304,39113090304,"Census Tract 903.04, Montgomery County, Ohio",11,0,0,0,0,11
1400000US39113090600,39113090600,"Census Tract 906, Montgomery County, Ohio",0,0,0,0,73,73
1400000US39113090700,39113090700,"Census Tract 907, Montgomery County, Ohio",0,0,0,0,17,17
1400000US39113090800,39113090800,"Census Tract 908, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113090900,39113090900,"Census Tract 909, Montgomery County, Ohio",6,12,0,0,0,18
1400000US39113091000,39113091000,"Census Tract 910, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113091100,39113091100,"Census Tract 911, Montgomery County, Ohio",0,9,0,0,0,9
1400000US39113100101,39113100101,"Census Tract 1001.01, Montgomery County, Ohio",44,0,15,0,71,130
1400000US39113100102,39113100102,"Census Tract 1001.02, Montgomery County, Ohio",0,0,42,0,0,42
1400000US39113100201,39113100201,"Census Tract 1002.01, Montgomery County, Ohio",20,6,0,0,34,60
1400000US39113100202,39113100202,"Census Tract 1002.02, Montgomery County, Ohio",11,0,0,0,0,11
1400000US39113100203,39113100203,"Census Tract 1002.03, Montgomery County, Ohio",65,0,0,10,61,136
1400000US39113100301,39113100301,"Census Tract 1003.01, Montgomery County, Ohio",10,0,0,0,59,69
1400000US39113100302,39113100302,"Census Tract 1003.02, Montgomery County, Ohio",32,0,0,0,6,38
1400000US39113100400,39113100400,"Census Tract 1004, Montgomery County, Ohio",64,0,0,0,65,129
1400000US39113110100,39113110100,"Census Tract 1101, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113110201,39113110201,"Census Tract 1102.01, Montgomery County, Ohio",0,0,0,10,41,51
1400000US39113110202,39113110202,"Census Tract 1102.02, Montgomery County, Ohio",3,0,0,0,0,3
1400000US39113115002,39113115002,"Census Tract 1150.02, Montgomery County, Ohio",15,0,0,9,7,31
1400000US39113115011,39113115011,"Census Tract 1150.11, Montgomery County, Ohio",18,0,0,14,0,32
1400000US39113115012,39113115012,"Census Tract 1150.12, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113120101,39113120101,"Census Tract 1201.01, Montgomery County, Ohio",24,0,0,0,9,33
1400000US39113120102,39113120102,"Census Tract 1201.02, Montgomery County, Ohio",36,0,0,0,0,36
1400000US39113120103,39113120103,"Census Tract 1201.03, Montgomery County, Ohio",11,0,15,0,18,44
1400000US39113125000,39113125000,"Census Tract 1250, Montgomery County, Ohio",14,0,0,26,0,40
1400000US39113125101,39113125101,"Census Tract 1251.01, Montgomery County, Ohio",28,0,15,0,37,80
1400000US39113125102,39113125102,"Census Tract 1251.02, Montgomery County, Ohio",20,0,0,0,44,64
1400000US39113130101,39113130101,"Census Tract 1301.01, Montgomery County, Ohio",2,0,11,0,13,26
1400000US39113130102,39113130102,"Census Tract 1301.02, Montgomery County, Ohio",0,0,0,0,36,36
1400000US39113140100,39113140100,"Census Tract 1401, Montgomery County, Ohio",0,0,24,0,32,56
1400000US39113150100,39113150100,"Census Tract 1501, Montgomery County, Ohio",2,0,0,0,20,22
1400000US39113160100,39113160100,"Census Tract 1601, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113165000,39113165000,"Census Tract 1650, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39113165100,39113165100,"Census Tract 1651, Montgomery County, Ohio",128,0,0,0,9,137
1400000US39113165200,39113165200,"Census Tract 1652, Montgomery County, Ohio",38,0,0,0,43,81
1400000US39113980000,39113980000,"Census Tract 9800, Montgomery County, Ohio",0,0,0,0,0,0
1400000US39115968800,39115968800,"Census Tract 9688, Morgan County, Ohio",12,0,0,0,12,24
1400000US39115968900,39115968900,"Census Tract 9689, Morgan County, Ohio",27,0,15,0,62,104
1400000US39115969000,39115969000,"Census Tract 9690, Morgan County, Ohio",0,0,0,0,39,39
1400000US39115969100,39115969100,"Census Tract 9691, Morgan County, Ohio",6,4,0,1,42,53
1400000US39117965000,39117965000,"Census Tract 9650, Morrow County, Ohio",0,0,0,0,0,0
1400000US39117965100,39117965100,"Census Tract 9651, Morrow County, Ohio",49,0,0,0,0,49
1400000US39117965200,39117965200,"Census Tract 9652, Morrow County, Ohio",6,0,1,0,32,39
1400000US39117965300,39117965300,"Census Tract 9653, Morrow County, Ohio",15,0,2,0,43,60
1400000US39117965400,39117965400,"Census Tract 9654, Morrow County, Ohio",0,0,11,0,18,29
1400000US39117965500,39117965500,"Census Tract 9655, Morrow County, Ohio",12,0,0,0,59,71
1400000US39119911000,39119911000,"Census Tract 9110, Muskingum County, Ohio",0,0,0,0,32,32
1400000US39119911100,39119911100,"Census Tract 9111, Muskingum County, Ohio",0,0,0,0,29,29
1400000US39119911200,39119911200,"Census Tract 9112, Muskingum County, Ohio",9,0,0,0,25,34
1400000US39119911300,39119911300,"Census Tract 9113, Muskingum County, Ohio",0,0,0,0,0,0
1400000US39119911400,39119911400,"Census Tract 9114, Muskingum County, Ohio",0,0,0,0,3,3
1400000US39119911500,39119911500,"Census Tract 9115, Muskingum County, Ohio",0,0,0,21,69,90
1400000US39119911600,39119911600,"Census Tract 9116, Muskingum County, Ohio",18,0,0,0,14,32
1400000US39119911700,39119911700,"Census Tract 9117, Muskingum County, Ohio",17,0,0,0,21,38
1400000US39119911800,39119911800,"Census Tract 9118, Muskingum County, Ohio",0,0,0,0,62,62
1400000US39119911900,39119911900,"Census Tract 9119, Muskingum County, Ohio",8,0,0,20,44,72
1400000US39119912000,39119912000,"Census Tract 9120, Muskingum County, Ohio",6,0,0,0,22,28
1400000US39119912100,39119912100,"Census Tract 9121, Muskingum County, Ohio",22,12,0,11,13,58
1400000US39119912200,39119912200,"Census Tract 9122, Muskingum County, Ohio",0,7,0,0,0,7
1400000US39119912300,39119912300,"Census Tract 9123, Muskingum County, Ohio",19,0,0,9,41,69
1400000US39119912400,39119912400,"Census Tract 9124, Muskingum County, Ohio",0,0,0,7,8,15
1400000US39119912500,39119912500,"Census Tract 9125, Muskingum County, Ohio",0,0,19,0,11,30
1400000US39119912600,39119912600,"Census Tract 9126, Muskingum County, Ohio",0,0,0,0,40,40
1400000US39119912700,39119912700,"Census Tract 9127, Muskingum County, Ohio",0,0,0,0,19,19
1400000US39119912800,39119912800,"Census Tract 9128, Muskingum County, Ohio",0,0,0,0,328,328
1400000US39121968300,39121968300,"Census Tract 9683, Noble County, Ohio",0,0,0,0,9,9
1400000US39121968400,39121968400,"Census Tract 9684, Noble County, Ohio",2,0,0,0,78,80
1400000US39121968500,39121968500,"Census Tract 9685, Noble County, Ohio",0,0,0,0,17,17
1400000US39123050100,39123050100,"Census Tract 501, Ottawa County, Ohio",0,0,0,15,22,37
1400000US39123050201,39123050201,"Census Tract 502.01, Ottawa County, Ohio",3,0,0,0,23,26
1400000US39123050202,39123050202,"Census Tract 502.02, Ottawa County, Ohio",11,0,0,0,0,11
1400000US39123050301,39123050301,"Census Tract 503.01, Ottawa County, Ohio",0,0,13,0,10,23
1400000US39123050302,39123050302,"Census Tract 503.02, Ottawa County, Ohio",10,0,0,4,14,28
1400000US39123050500,39123050500,"Census Tract 505, Ottawa County, Ohio",32,0,0,17,17,66
1400000US39123050600,39123050600,"Census Tract 506, Ottawa County, Ohio",48,10,0,0,23,81
1400000US39123050700,39123050700,"Census Tract 507, Ottawa County, Ohio",5,0,4,6,20,35
1400000US39123050800,39123050800,"Census Tract 508, Ottawa County, Ohio",0,0,11,0,0,11
1400000US39123050900,39123050900,"Census Tract 509, Ottawa County, Ohio",52,0,0,0,24,76
1400000US39123051000,39123051000,"Census Tract 510, Ottawa County, Ohio",0,0,0,0,9,9
1400000US39123051100,39123051100,"Census Tract 511, Ottawa County, Ohio",27,0,0,0,17,44
1400000US39123051200,39123051200,"Census Tract 512, Ottawa County, Ohio",13,0,0,0,0,13
1400000US39125960100,39125960100,"Census Tract 9601, Paulding County, Ohio",0,0,11,0,37,48
1400000US39125960200,39125960200,"Census Tract 9602, Paulding County, Ohio",5,0,0,0,16,21
1400000US39125960300,39125960300,"Census Tract 9603, Paulding County, Ohio",13,0,2,0,80,95
1400000US39125960400,39125960400,"Census Tract 9604, Paulding County, Ohio",30,0,0,0,42,72
1400000US39125960500,39125960500,"Census Tract 9605, Paulding County, Ohio",0,0,0,0,27,27
1400000US39127965800,39127965800,"Census Tract 9658, Perry County, Ohio",61,0,0,0,49,110
1400000US39127965900,39127965900,"Census Tract 9659, Perry County, Ohio",3,3,0,0,22,28
1400000US39127966000,39127966000,"Census Tract 9660, Perry County, Ohio",19,0,12,6,65,102
1400000US39127966100,39127966100,"Census Tract 9661, Perry County, Ohio",0,0,0,0,0,0
1400000US39127966200,39127966200,"Census Tract 9662, Perry County, Ohio",14,0,0,0,116,130
1400000US39127966300,39127966300,"Census Tract 9663, Perry County, Ohio",6,5,19,0,22,52
1400000US39129020100,39129020100,"Census Tract 201, Pickaway County, Ohio",0,0,0,0,59,59
1400000US39129020200,39129020200,"Census Tract 202, Pickaway County, Ohio",1,0,0,0,47,48
1400000US39129020310,39129020310,"Census Tract 203.10, Pickaway County, Ohio",0,0,0,0,0,0
1400000US39129020320,39129020320,"Census Tract 203.20, Pickaway County, Ohio",0,0,0,0,17,17
1400000US39129020400,39129020400,"Census Tract 204, Pickaway County, Ohio",0,0,0,0,22,22
1400000US39129021100,39129021100,"Census Tract 211, Pickaway County, Ohio",0,14,0,0,84,98
1400000US39129021200,39129021200,"Census Tract 212, Pickaway County, Ohio",0,0,20,0,25,45
1400000US39129021300,39129021300,"Census Tract 213, Pickaway County, Ohio",0,0,0,0,0,0
1400000US39129021401,39129021401,"Census Tract 214.01, Pickaway County, Ohio",0,0,0,0,8,8
1400000US39129021402,39129021402,"Census Tract 214.02, Pickaway County, Ohio",0,0,0,0,4,4
1400000US39129021500,39129021500,"Census Tract 215, Pickaway County, Ohio",0,0,0,0,28,28
1400000US39129021600,39129021600,"Census Tract 216, Pickaway County, Ohio",11,0,0,0,27,38
1400000US39129021700,39129021700,"Census Tract 217, Pickaway County, Ohio",20,0,6,0,6,32
1400000US39131952200,39131952200,"Census Tract 9522, Pike County, Ohio",6,0,0,0,12,18
1400000US39131952300,39131952300,"Census Tract 9523, Pike County, Ohio",0,0,0,0,54,54
1400000US39131952400,39131952400,"Census Tract 9524, Pike County, Ohio",0,0,0,0,0,0
1400000US39131952500,39131952500,"Census Tract 9525, Pike County, Ohio",6,0,0,0,0,6
1400000US39131952600,39131952600,"Census Tract 9526, Pike County, Ohio",23,0,0,52,3,78
1400000US39131952700,39131952700,"Census Tract 9527, Pike County, Ohio",1,0,0,0,0,1
1400000US39133600102,39133600102,"Census Tract 6001.02, Portage County, Ohio",1,0,0,0,137,138
1400000US39133600103,39133600103,"Census Tract 6001.03, Portage County, Ohio",31,0,0,0,88,119
1400000US39133600200,39133600200,"Census Tract 6002, Portage County, Ohio",9,0,0,4,28,41
1400000US39133600301,39133600301,"Census Tract 6003.01, Portage County, Ohio",20,0,15,0,74,109
1400000US39133600302,39133600302,"Census Tract 6003.02, Portage County, Ohio",0,0,0,0,28,28
1400000US39133600401,39133600401,"Census Tract 6004.01, Portage County, Ohio",14,0,0,0,15,29
1400000US39133600402,39133600402,"Census Tract 6004.02, Portage County, Ohio",0,0,2,0,0,2
1400000US39133600403,39133600403,"Census Tract 6004.03, Portage County, Ohio",7,0,0,0,0,7
1400000US39133600500,39133600500,"Census Tract 6005, Portage County, Ohio",0,0,0,0,0,0
1400000US39133600602,39133600602,"Census Tract 6006.02, Portage County, Ohio",0,0,0,0,0,0
1400000US39133600603,39133600603,"Census Tract 6006.03, Portage County, Ohio",10,0,0,0,18,28
1400000US39133600703,39133600703,"Census Tract 6007.03, Portage County, Ohio",0,0,6,0,0,6
1400000US39133600704,39133600704,"Census Tract 6007.04, Portage County, Ohio",0,0,0,0,0,0
1400000US39133600705,39133600705,"Census Tract 6007.05, Portage County, Ohio",0,0,0,0,20,20
1400000US39133600706,39133600706,"Census Tract 6007.06, Portage County, Ohio",1,0,0,0,8,9
1400000US39133600800,39133600800,"Census Tract 6008, Portage County, Ohio",13,0,0,0,19,32
1400000US39133600901,39133600901,"Census Tract 6009.01, Portage County, Ohio",21,0,10,0,16,47
1400000US39133600902,39133600902,"Census Tract 6009.02, Portage County, Ohio",0,0,0,0,26,26
1400000US39133601000,39133601000,"Census Tract 6010, Portage County, Ohio",0,0,0,0,47,47
1400000US39133601100,39133601100,"Census Tract 6011, Portage County, Ohio",3,0,0,0,41,44
1400000US39133601200,39133601200,"Census Tract 6012, Portage County, Ohio",140,0,0,12,205,357
1400000US39133601300,39133601300,"Census Tract 6013, Portage County, Ohio",86,0,0,29,250,365
1400000US39133601400,39133601400,"Census Tract 6014, Portage County, Ohio",20,0,0,38,150,208
1400000US39133601501,39133601501,"Census Tract 6015.01, Portage County, Ohio",3,0,0,0,211,214
1400000US39133601502,39133601502,"Census Tract 6015.02, Portage County, Ohio",42,0,0,28,471,541
1400000US39133601503,39133601503,"Census Tract 6015.03, Portage County, Ohio",81,0,0,48,188,317
1400000US39133601600,39133601600,"Census Tract 6016, Portage County, Ohio",0,0,0,2,0,2
1400000US39133601701,39133601701,"Census Tract 6017.01, Portage County, Ohio",0,0,0,14,84,98
1400000US39133601702,39133601702,"Census Tract 6017.02, Portage County, Ohio",14,0,25,0,0,39
1400000US39133601801,39133601801,"Census Tract 6018.01, Portage County, Ohio",0,0,11,0,0,11
1400000US39133601802,39133601802,"Census Tract 6018.02, Portage County, Ohio",0,0,0,0,7,7
1400000US39133601901,39133601901,"Census Tract 6019.01, Portage County, Ohio",0,0,0,0,7,7
1400000US39133601902,39133601902,"Census Tract 6019.02, Portage County, Ohio",0,0,0,0,0,0
1400000US39133602000,39133602000,"Census Tract 6020, Portage County, Ohio",0,0,0,0,12,12
