GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US080130613001,080130613001,"Block Group 1, Census Tract 613, Boulder County, Colorado",145673,18653
1500000US080130613002,080130613002,"Block Group 2, Census Tract 613, Boulder County, Colorado",161034,10763
1500000US080130614001,080130614001,"Block Group 1, Census Tract 614, Boulder County, Colorado",137560,38142
1500000US390490001101,390490001101,"Block Group 1, Census Tract 1.10, Franklin County, Ohio",61375,18249
1500000US390490001102,390490001102,"Block Group 2, Census Tract 1.10, Franklin County, Ohio",76204,8030
1500000US390490001103,390490001103,"Block Group 3, Census Tract 1.10, Franklin County, Ohio",61250,25259
1500000US390490001104,390490001104,"Block Group 4, Census Tract 1.10, Franklin County, Ohio",102361,33585
1500000US390490001201,390490001201,"Block Group 1, Census Tract 1.20, Franklin County, Ohio",123063,22672
1500000US390490001202,390490001202,"Block Group 2, Census Tract 1.20, Franklin County, Ohio",76688,14378
1500000US390490001203,390490001203,"Block Group 3, Census Tract 1.20, Franklin County, Ohio",102143,39846
1500000US390490002101,390490002101,"Block Group 1, Census Tract 2.10, Franklin County, Ohio",101136,23569
1500000US390490002102,390490002102,"Block Group 2, Census Tract 2.10, Franklin County, Ohio",87875,42118
1500000US390490002103,390490002103,"Block Group 3, Census Tract 2.10, Franklin County, Ohio",81314,10922
1500000US390490002104,390490002104,"Block Group 4, Census Tract 2.10, Franklin County, Ohio",70625,15031
1500000US390490002201,390490002201,"Block Group 1, Census Tract 2.20, Franklin County, Ohio",99205,41556
1500000US390490002202,390490002202,"Block Group 2, Census Tract 2.20, Franklin County, Ohio",79708,19397
1500000US390490002203,390490002203,"Block Group 3, Census Tract 2.20, Franklin County, Ohio",112721,11783
1500000US390490002204,390490002204,"Block Group 4, Census Tract 2.20, Franklin County, Ohio",89013,31837
1500000US390490003101,390490003101,"Block Group 1, Census Tract 3.10, Franklin County, Ohio",37946,16602
1500000US390490003102,390490003102,"Block Group 2, Census Tract 3.10, Franklin County, Ohio",36164,9763
1500000US390490003103,390490003103,"Block Group 3, Census Tract 3.10, Franklin County, Ohio",50875,29480
1500000US390490003201,390490003201,"Block Group 1, Census Tract 3.20, Franklin County, Ohio",46086,16314
1500000US390490003202,390490003202,"Block Group 2, Census Tract 3.20, Franklin County, Ohio",57895,5311
1500000US390490003301,390490003301,"Block Group 1, Census Tract 3.30, Franklin County, Ohio",35750,34706
1500000US390490003302,390490003302,"Block Group 2, Census Tract 3.30, Franklin County, Ohio",39324,8710
